COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
4205475,961102161,,403707,42682,42691,961102161,BRĂILA,,,182,"""COLEGIUL NAŢIONAL """"NICOLAE BĂLCESCU"""" BRĂILA""",COLEGIUL NATIONAL NICOLAE BALCESCU BRAILA,BRĂILA,AL.I.CUZA,
,962100806,961102107,407014,44060,44079,962100806,BRĂILA,,,210,GRĂDINIŢA CU PROGRAM NORMAL STĂNCUTA,GRADINITA CU PROGRAM NORMAL STANCUTA,STĂNCUŢA,ÎNVĂŢĂTORILOR,
,962102776,961102306,406333,43073,43082,962102776,BRĂILA,,,12,GRĂDINIŢA CU PROGRAM NORMAL DUDEŞTI,GRADINITA CU PROGRAM NORMAL DUDESTI,DUDEŞTI,,
,962102957,961102057,,43493,43545,962102957,BRĂILA,,,,GRĂDINIŢA CU PROGRAM NORMAL PLOPI,GRADINITA CU PROGRAM NORMAL PLOPI,PLOPI,,
14296586,961101888,,405420,43812,43821,961101888,BRĂILA,,,76,ŞCOALA GIMNAZIALĂ ROŞIORI,SCOALA GIMNAZIALA ROSIORI,ROŞIORI,TRANDAFIRULUI,
,962100498,961102075,407105,44140,44168,962100498,BRĂILA,,,11,GRĂDINIŢA CU PROGRAM NORMAL M.KOGĂLNICEANU,GRADINITA CU PROGRAM NORMAL M KOGALNICEANU,MIHAIL KOGĂLNICEANU,Movila Miresii,
,962102898,961102292,3352600,43180,43233,962102898,BRĂILA,,,110,GRĂDINIŢA CU PROGRAM NORMAL ZAMFIREŞTI,GRADINITA CU PROGRAM NORMAL ZAMFIRESTI,ZAMFIREŞTI,ŞCOLILOR,
17373110,961102003,,1186045,43652,43661,961102003,BRĂILA,,,1199,ŞCOALA GIMNAZIALĂ MOVILA MIRESII,SCOALA GIMNAZIALA MOVILA MIRESII,MOVILA MIRESII,ORIZONT,
,962101151,961102568,9405494,43867,43901,962101151,BRĂILA,,,18,ŞCOALA PRIMARĂ GULIANCA,SCOALA PRIMARA GULIANCA,GULIANCA,BRAILEI,
,962100792,961102107,,44060,44088,962100792,BRĂILA,,,325,GRĂDINIŢA CU PROGRAM NORMAL CUZA VODĂ,GRADINITA CU PROGRAM NORMAL CUZA VODA,CUZA VODĂ,VIZIRULUI,
17352559,961102143,,404206,42682,42691,961102143,BRĂILA,,,5,"""ŞCOALA GIMNAZIALĂ """"VASILE ALECSANDRI"""" BRĂILA""",SCOALA GIMNAZIALA VASILE ALECSANDRI BRAILA,BRĂILA,ALEEA ŞTIINŢEI,
,962102939,961102057,405224,43493,43554,962102939,BRĂILA,,,,ŞCOALA GIMNAZIALĂ ŢĂCĂU,SCOALA GIMNAZIALA TACAU,ŢĂCĂU,,
,962101305,961100091,404426,42682,42691,962101305,BRĂILA,,,58,GRĂDINIŢA CU PROGRAM NORMAL NR.29 BRĂILA,GRADINITA CU PROGRAM NORMAL NR 29 BRAILA,BRĂILA,MIRCEA CEL MARE,
,962100304,961102125,406747,43625,43643,962100304,BRĂILA,,,133,GRĂDINIŢA CU PROGRAM NORMAL DEDULEŞTI,GRADINITA CU PROGRAM NORMAL DEDULESTI,DEDULEŞTI,PRINCIPALĂ,
18271193,961100186,,405949,44391,44408,961100186,BRĂILA,,,676,ŞCOALA GIMNAZIALĂ VĂDENI,SCOALA GIMNAZIALA VADENI,VĂDENI,EMILIA DUMITRESCU,
