COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
,3762105318,3761104448,,163903,163921,3762105318,VASLUI,,,,"""ȘCOALA GIMNAZIALĂ """"MIHAI BOTEZ"""""," SAT GIURCANI""",SCOALA GIMNAZIALA MIHAI BOTEZ SAT GIURCANI,GIURCANI,
19221924,3761107406,,1315763,161794,161801,3761107406,VASLUI,,,,"""ȘCOALA GIMNAZIALĂ DE ARTE """"N.N. TONITZA"""""," MUN. BÂRLAD""",SCOALA GIMNAZIALA DE ARTE N N TONITZA MUN BARLAD,BÂRLAD,
,3762101739,3761104959,,163137,163182,3762101739,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," SAT PUNTIȘENI""",GRADINITA CU PROGRAM NORMAL SAT PUNTISENI,PUNTIŞENI,
,3762106337,3761100186,,161945,161954,3762106337,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL NR. 13"," MUN. VASLUI""",GRADINITA CU PROGRAM NORMAL NR 13 MUN VASLUI,VASLUI,
,3762103239,3761104733,,163967,163994,3762103239,VASLUI,,,,"""ȘCOALA PRIMARĂ"," SAT CORODEȘTI""",SCOALA PRIMARA SAT CORODESTI,CORODEŞTI,
,3762101504,3761105232,,164892,164918,3762101504,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," SAT CHIRCEȘTI""",GRADINITA CU PROGRAM NORMAL SAT CHIRCESTI,CHIRCEŞTI,
,3762105996,3761104285,,162924,162960,3762105996,VASLUI,,,,"""ȘCOALA PRIMARĂ"," SAT PLOPI""",SCOALA PRIMARA SAT PLOPI,PLOPI,
,3762103809,3761100037,,162693,162755,3762103809,VASLUI,,,,"""ȘCOALA PRIMARĂ"," SAT ULEA""",SCOALA PRIMARA SAT ULEA,ULEA,
28342127,3761105087,,370729620,163379,163388,3761105087,VASLUI,,,,"""ȘCOALA GIMNAZIALĂ NR. 1"," SAT DELEȘTI""",SCOALA GIMNAZIALA NR 1 SAT DELESTI,DELEŞTI,
,3762102681,3761104819,,165416,165434,3762102681,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," SAT BOGEȘTI""",GRADINITA CU PROGRAM NORMAL SAT BOGESTI,BOGEŞTI,
,3762103117,3761104873,,164197,164222,3762103117,VASLUI,,,,"""ȘCOALA PRIMARĂ"," SAT DELENI""",SCOALA PRIMARA SAT DELENI,DELENI,
,3762100566,3761104778,,166235,166244,3762100566,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," SAT TĂCUTA""",GRADINITA CU PROGRAM NORMAL SAT TACUTA,TĂCUTA,
25625005,3761107614,,733126,167179,167188,3761107614,VASLUI,,,,"""ȘCOALA GIMNAZIALĂ NR. 1"," SAT ZORLENI""",SCOALA GIMNAZIALA NR 1 SAT ZORLENI,ZORLENI,
,3762102523,3761107641,,166869,166930,3762102523,VASLUI,,,,"""ȘCOALA PRIMARĂ"," SAT OBÂRȘENI""",SCOALA PRIMARA SAT OBARSENI,OBÂRŞENI,
,3762102957,3761104602,,164393,164464,3762102957,VASLUI,,,,"""ȘCOALA PRIMARĂ"," SAT COȘEȘTI""",SCOALA PRIMARA SAT COSESTI,COŞEŞTI,
,3762102333,3761104665,,165719,165782,3762102333,VASLUI,,,,"""ȘCOALA PRIMARĂ"," SAT SASOVA""",SCOALA PRIMARA SAT SASOVA,SASOVA,
,3762102627,3761107641,,166869,166949,3762102627,VASLUI,,,,"""ȘCOALA GIMNAZIALĂ"," SAT OBÂRȘENII LINGURARI""",SCOALA GIMNAZIALA SAT OBARSENII LINGURARI,OBÂRŞENII LINGURARI,
,3762107175,3761104294,,164062,164106,3762107175,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," SAT RACOVIȚA""",GRADINITA CU PROGRAM NORMAL SAT RACOVITA,RACOVIŢA,
,3762101499,3761105232,,164892,164918,3762101499,VASLUI,,,,"""ȘCOALA PRIMARĂ"," SAT CHIRCEȘTI""",SCOALA PRIMARA SAT CHIRCESTI,CHIRCEŞTI,
,3762101879,3761104204,,162381,162443,3762101879,VASLUI,,,,"""ȘCOALA PRIMARĂ"," SAT VOVRIEȘTI""",SCOALA PRIMARA SAT VOVRIESTI,VOVRIEŞTI,
,3762103578,3761104864,,164277,164311,3762103578,VASLUI,,,,"""ȘCOALA PRIMARĂ"," SAT PLOTONEȘTI""",SCOALA PRIMARA SAT PLOTONESTI,PLOTONEŞTI,
28469822,3761105069,,730851,167320,164632,3761105069,VASLUI,,,,"""ȘCOALA GIMNAZIALĂ NR. 1"," SAT PUȘCAȘI""",SCOALA GIMNAZIALA NR 1 SAT PUSCASI,PUŞCAŞI,
