COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
28675636,3661100391,,719170,160564,160573,3661100391,TULCEA,,,11,ŞCOALA GIMNAZIALĂ IZVOARELE,SCOALA GIMNAZIALA IZVOARELE,IZVOARELE,Școlii,
,3652101618,3671100627,,159614,159623,3652101618,TULCEA,,,1,CLUBUL COPIILOR BABADAG,CLUBUL COPIILOR BABADAG,TULCEA,Ardealului,
4705489,3661100726,,1182738,159614,159623,3661100726,TULCEA,,,2,"""COLEGIUL TEHNIC """"HENRI COANDĂ"""" TULCEA""",COLEGIUL TEHNIC HENRI COANDA TULCEA,TULCEA,Tineretului,
28675601,3661100477,,719364,160831,160840,3661100477,TULCEA,,,73,ŞCOALA GIMNAZIALĂ MIHAI BRAVU,SCOALA GIMNAZIALA MIHAI BRAVU,MIHAI BRAVU,Principală,
6442532,3661100554,,1326841,159614,159623,3661100554,TULCEA,,,166,"""LICEUL DE ARTE """"GEORGE GEORGESCU"""" TULCEA""",LICEUL DE ARTE GEORGE GEORGESCU TULCEA,TULCEA,"""Gavrilov Corneliu"," sublocotenent"""
4321372,3661101605,,718451,159767,159776,3661101605,TULCEA,,,338,"""LICEUL TEORETIC """"JEAN BART"""" SULINA""",LICEUL TEORETIC JEAN BART SULINA,SULINA,a II-a,
,3662101261,3661100043,,161482,161507,3662101261,TULCEA,,,31,ȘCOALA GIMNAZIALĂ AGIGHIOL,SCOALA GIMNAZIALA AGIGHIOL,AGIGHIOL,Sabangiei,
28637179,3661100762,,718700,159883,159892,3661100762,TULCEA,,,15,ŞCOALA GIMNAZIALĂ C.A.ROSETTI,SCOALA GIMNAZIALA C A ROSETTI,C.A. ROSETTI,Păcii,
,3662100907,3661100857,,159687,159712,3662100907,TULCEA,,,89,ȘCOALA PRIMARĂ REVĂRSAREA,SCOALA PRIMARA REVARSAREA,REVĂRSAREA,Victoriei,
,3662101338,3661100599,,159847,159865,3662101338,TULCEA,,,19,ȘCOALA GIMNAZIALĂ NEATÂRNAREA,SCOALA GIMNAZIALA NEATARNAREA,NEATÂRNAREA,Stejarului,
,3662101623,3661100432,,159785,159838,3662101623,TULCEA,,,26,ȘCOALA PRIMARĂ PANDURU,SCOALA PRIMARA PANDURU,PANDURU,Republicii,
13625940,3661100821,,718578,159650,159669,3661100821,TULCEA,,,6,"""ŞCOALA GIMNAZIALĂ """"MIRCEA CEL BĂTRÂN"""" BABADAG""",SCOALA GIMNAZIALA MIRCEA CEL BATRAN BABADAG,BABADAG,Cabanei,
3430061,3681100831,,965860,159614,159623,3681100831,TULCEA,,,3,CLUBUL SPORTIV ȘCOLAR TULCEA,CLUBUL SPORTIV SCOLAR TULCEA,TULCEA,Spitalului,
28630766,3661101415,,13268150,159614,159623,3661101415,TULCEA,,,4,GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 18 TULCEA,GRADINITA CU PROGRAM PRELUNGIT NR 18 TULCEA,TULCEA,Mugurel,
,3662101356,3661100866,,160779,160813,3662101356,TULCEA,,,1,"""ȘCOALA GIMNAZIALĂ """"IOAN NENIȚESCU"""" PARTIZANI""",SCOALA GIMNAZIALA IOAN NENITESCU PARTIZANI,PARTIZANI,Principală,
5271353,3661100848,,718463,161384,161393,3661100848,TULCEA,,,19,LICEUL TEHNOLOGIC TOPOLOG,LICEUL TEHNOLOGIC TOPOLOG,TOPOLOG,01.dec,
28644516,3661101496,,719869,161525,161534,3661101496,TULCEA,,,67,"""ŞCOALA GIMNAZIALĂ """"ION CREANGĂ"""" I.C.BRĂTIANU""",SCOALA GIMNAZIALA ION CREANGA I C BRATIANU,I.C.BRĂTIANU,Principală,
,3662101103,3661101469,,159963,159990,3662101103,TULCEA,,,6,ȘCOALA PRIMARĂ CORUGEA,SCOALA PRIMARA CORUGEA,CORUGEA,Principală,
,3662100269,3661100432,,159785,159801,3662100269,TULCEA,,,20,ȘCOALA PRIMARĂ CAMENA,SCOALA PRIMARA CAMENA,CAMENA,Republicii,
,3662101017,3661100717,,160225,160252,3662101017,TULCEA,,,113,ȘCOALA PRIMARĂ FÂNTÂNA MARE,SCOALA PRIMARA FANTANA MARE,FÂNTÂNA MARE,Ciucurovei,
24262335,3661101433,,7190890,160430,160449,3661101433,TULCEA,,,29,ŞCOALA GIMNAZIALĂ GRECI,SCOALA GIMNAZIALA GRECI,GRECI,01.dec,
,3662101225,3661101392,,160528,160555,3662101225,TULCEA,,,,ȘCOALA PRIMARĂ FLOREȘTI,SCOALA PRIMARA FLORESTI,FLOREŞTI,,
28686872,3661100441,,719106,160476,160485,3661100441,TULCEA,,,24,ŞCOALA GIMNAZIALĂ HAMCEARCA,SCOALA GIMNAZIALA HAMCEARCA,HAMCEARCA,Principală,
28686848,3661100771,,719481,160993,161008,3661100771,TULCEA,,,4,ŞCOALA GIMNAZIALĂ NALBANT,SCOALA GIMNAZIALA NALBANT,NALBANT,Școlii,
28665772,3661100866,,719326,160779,160788,3661100866,TULCEA,,,1,ŞCOALA GIMNAZIALĂ MALIUC,SCOALA GIMNAZIALA MALIUC,MALIUC,Principală,
28630790,3661100649,,718827,160047,160056,3661100649,TULCEA,,,36,ŞCOALA GIMNAZIALĂ CEATALCHIOI,SCOALA GIMNAZIALA CEATALCHIOI,CEATALCHIOI,Primăverii,
28637152,3661100079,,719314,161552,160760,3661100079,TULCEA,,,74,ŞCOALA GIMNAZIALĂ BEŞTEPE,SCOALA GIMNAZIALA BESTEPE,BEŞTEPE,Tulcei,
,3662101035,3661100319,,161302,161320,3662101035,TULCEA,,,2,ȘCOALA PRIMARĂ MINERI,SCOALA PRIMARA MINERI,MINERI,Egretei,
