COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata,
,1762103244,1761100173,,75917,75935,1762103244,GALAŢI,,,,"""GRADINITA CU PROGRAM NORMAL NR.1", SAT CARLOMANESTI," COMUNA CERTESTI""",GRADINITA CU PROGRAM NORMAL NR 1 SAT CARLOMANESTI COMUNA CERTESTI,CÂRLOMĂNEŞTI,
2911210,1761101079,,1135254,75203,75212,1761101079,GALAŢI,,,7,"""GRADINITA CU PROGRAM PRELUNGIT NR.16"," LOCALITATEA TECUCI""",GRADINITA CU PROGRAM PRELUNGIT NR 16 LOCALITATEA TECUCI,TECUCI,REPUBLICII,
29197629,1761100015,,1256369,76969,76978,1761100015,GALAŢI,,,,"""LICEUL TEHNOLOGIC """"COSTACHE CONACHI"""""," COMUNA PECHEA""",LICEUL TEHNOLOGIC COSTACHE CONACHI COMUNA PECHEA,PECHEA,,
23905963,1761101441,,496510,76638,76647,1761101441,GALAŢI,,,,"""SCOALA GIMNAZIALA NR.1"," COMUNA JORASTI""",SCOALA GIMNAZIALA NR 1 COMUNA JORASTI,JORĂŞTI,,
,1762103565,1761104453,,77224,77242,1762103565,GALAŢI,,,,"""GRADINITA CU PROGRAM NORMAL NR.1", SAT CISMELE," COMUNA SMARDAN""",GRADINITA CU PROGRAM NORMAL NR 1 SAT CISMELE COMUNA SMARDAN,CIŞMELE,
,1762103746,1761101328,,75356,75409,1762103746,GALAŢI,,,,"""GRADINITA CU PROGRAM NORMAL NR.1", SAT PLESA," COMUNA BERESTI-MERIA""",GRADINITA CU PROGRAM NORMAL NR 1 SAT PLESA COMUNA BERESTI MERIA,PLEŞA,
,1762103529,1761104385,,77595,77206,1762103529,GALAŢI,,,,"""GRADINITA CU PROGRAM NORMAL """"PRICHINDEL"""""," COMUNA CUZA VODA""",GRADINITA CU PROGRAM NORMAL PRICHINDEL COMUNA CUZA VODA,CUZA VODĂ,,
,1762102736,1761101432,,75098,75105,1762102736,GALAŢI,,,2,"""GRADINITA CU PROGRAM NORMAL NR.27"," LOCALITATEA GALATI""",GRADINITA CU PROGRAM NORMAL NR 27 LOCALITATEA GALATI,GALAŢI,LEBEDEI,
,1762103384,1761104304,,77331,77340,1762103384,GALAŢI,,,,"""GRADINITA CU PROGRAM NORMAL NR.1"," COMUNA TULUCESTI""",GRADINITA CU PROGRAM NORMAL NR 1 COMUNA TULUCESTI,TULUCEŞTI,,
3346999,1761104498,,1135125,75098,75105,1761104498,GALAŢI,,,,"""SCOALA PROFESIONALA SPECIALA """"EMIL GARLEANU"""""," LOCALITATEA GALATI""",SCOALA PROFESIONALA SPECIALA EMIL GARLEANU LOCALITATEA GALATI,GALAŢI,,
,1762102804,1761100657,,77579,75285,1762102804,GALAŢI,,,,"""GRADINITA CU PROGRAM NORMAL NR.1"," COMUNA NEGRILESTI""",GRADINITA CU PROGRAM NORMAL NR 1 COMUNA NEGRILESTI,NEGRILEŞTI,,
352243353,1761201629,,9898345,75098,75105,1761201629,GALAŢI,,,30-34,"""GRADINITA CU PROGRAM NORMAL “IOSIF”"," LOCALITATEA GALATI""",GRADINITA CU PROGRAM NORMAL “IOSIF LOCALITATEA GALATI,GALAŢI,GEORGE COSBUC,
,1762103262,1761100173,,75917,75944,1762103262,GALAŢI,,,,"""SCOALA PRIMARA NR.1", SAT COTOROAIA," COMUNA CERTESTI""",SCOALA PRIMARA NR 1 SAT COTOROAIA COMUNA CERTESTI,COTOROAIA,
29117425,1761100915,,495736,75766,75800,1761100915,GALAŢI,,,,"""SCOALA GIMNAZIALA NR.1", SAT TOFLEA," COMUNA BRAHASESTI""",SCOALA GIMNAZIALA NR 1 SAT TOFLEA COMUNA BRAHASESTI,TOFLEA,
24782591,1761100639,,497019,77601,77117,1761100639,GALAŢI,,,,"""SCOALA GIMNAZIALA NR.1"," COMUNA SUHURLUI""",SCOALA GIMNAZIALA NR 1 COMUNA SUHURLUI,SUHURLUI,,
29094321,1761101016,,495956,75953,75971,1761101016,GALAŢI,,,,"""SCOALA GIMNAZIALA NR.1", SAT BLANZI," COMUNA COROD""",SCOALA GIMNAZIALA NR 1 SAT BLANZI COMUNA COROD,BLÂNZI,
29078547,1761104539,,496572,76674,76683,1761104539,GALAŢI,,,,"""SCOALA GIMNAZIALA """"SFANTUL NICOLAE"""""," COMUNA LIESTI""",SCOALA GIMNAZIALA SFANTUL NICOLAE COMUNA LIESTI,LIEŞTI,,
17714411,1761101468,,804200,76157,76166,1761101468,GALAŢI,,,10,"""LICEUL TEHNOLOGIC NR.1"," COMUNA CUDALBI""",LICEUL TEHNOLOGIC NR 1 COMUNA CUDALBI,CUDALBI,PRINCIPALA,
3347056,1761100734,,492588,75203,75212,1761100734,GALAŢI,,,71,"""GRADINITA CU PROGRAM PRELUNGIT NR.14"," LOCALITATEA TECUCI""",GRADINITA CU PROGRAM PRELUNGIT NR 14 LOCALITATEA TECUCI,TECUCI,01.dec.18,
,1762102415,1761101423,,76040,76086,1762102415,GALAŢI,,,,"""GRADINITA CU PROGRAM NORMAL NR.1", SAT FURCENII NOI," COMUNA COSMESTI""",GRADINITA CU PROGRAM NORMAL NR 1 SAT FURCENII NOI COMUNA COSMESTI,FURCENII NOI,
,1762102451,1761100164,,75668,75677,1762102451,GALAŢI,,,,"""GRADINITA CU PROGRAM NORMAL NR.1"," COMUNA BALENI""",GRADINITA CU PROGRAM NORMAL NR 1 COMUNA BALENI,BĂLENI,,
3126373,1721100293,,492394,75098,75105,1721100293,GALAŢI,,,,INSPECTORATUL SCOLAR AL JUDETULUI GALATI,INSPECTORATUL SCOLAR AL JUDETULUI GALATI,GALAŢI,"""Portului"," nr. 55 bis""",
2911211,1761204781,,,75203,75212,1761204781,GALAŢI,,,69,SCOALA POSTLICEALA FEG TECUCI,SCOALA POSTLICEALA FEG TECUCI,TECUCI,Tecuciul nou,,
23665453,1761100657,,495358,77579,75285,1761100657,GALAŢI,,,,"""SCOALA GIMNAZIALA NR.1"," COMUNA NEGRILESTI""",SCOALA GIMNAZIALA NR 1 COMUNA NEGRILESTI,NEGRILEŞTI,,
,1762102089,1761100906,,77536,77545,1762102089,GALAŢI,,,,"""GRADINITA CU PROGRAM NORMAL """"PESTISORUL DE AUR"""""," COMUNA VLADESTI""",GRADINITA CU PROGRAM NORMAL PESTISORUL DE AUR COMUNA VLADESTI,VLĂDEŞTI,,
13629780,1761100508,,495231,75203,75212,1761100508,GALAŢI,,,24B,"""SCOALA GIMNAZIALA """"ELENA DOAMNA"""""," LOCALITATEA TECUCI""",SCOALA GIMNAZIALA ELENA DOAMNA LOCALITATEA TECUCI,TECUCI,C.RACOVITA,
32612300,1761204804,,,75098,75105,1761204804,GALAŢI,,,30A,"""GRADINITA CU PROGRAM PRELUNGIT """"CLEVER KIDS"""""," LOCALITATEA GALATI""",GRADINITA CU PROGRAM PRELUNGIT CLEVER KIDS LOCALITATEA GALATI,GALAŢI,Mihai Bravu,
29094267,1761104512,,495229,75203,75212,1761104512,GALAŢI,,,6,"""SCOALA GIMNAZIALA """"ION PETROVICI"""""," LOCALITATEA TECUCI""",SCOALA GIMNAZIALA ION PETROVICI LOCALITATEA TECUCI,TECUCI,UNIRII,
,1762101979,1761100137,,76807,76834,1762101979,GALAŢI,,,,"""GRADINITA CU PROGRAM NORMAL NR.1", SAT COASTA LUPEI," COMUNA NICORESTI""",GRADINITA CU PROGRAM NORMAL NR 1 SAT COASTA LUPEI COMUNA NICORESTI,COASTA LUPEI,
,1762104227,1761100811,,77402,77466,1762104227,GALAŢI,,,,"""GRADINITA CU PROGRAM NORMAL NR.2", SAT UMBRARESTI DEAL," COMUNA UMBRARESTI""",GRADINITA CU PROGRAM NORMAL NR 2 SAT UMBRARESTI DEAL COMUNA UMBRARESTI,UMBRĂREŞTI-DEAL,
,1762102148,1761100268,,76317,76326,1762102148,GALAŢI,,,,GRADINITA CU PROGRAM NORMAL NR.1 FRUMUSITA,GRADINITA CU PROGRAM NORMAL NR 1 FRUMUSITA,FRUMUŞIŢA,,,
,1762102478,1761100874,,75819,75828,1762102478,GALAŢI,,,,"""GRADINITA CU PROGRAM NORMAL NR.1"," COMUNA BUCIUMENI""",GRADINITA CU PROGRAM NORMAL NR 1 COMUNA BUCIUMENI,BUCIUMENI,,
,1762102695,1761100205,,76255,76273,1762102695,GALAŢI,,,,"""GRADINITA CU PROGRAM NORMAL NR.1", SAT VIILE," COMUNA FARTANESTI""",GRADINITA CU PROGRAM NORMAL NR 1 SAT VIILE COMUNA FARTANESTI,VIILE,
,1762103122,1761100553,,77475,77493,1762103122,GALAŢI,,,,"""GRADINITA CU PROGRAM NORMAL NR.1", SAT MINDRESTI," COMUNA VALEA MARULUI""",GRADINITA CU PROGRAM NORMAL NR 1 SAT MINDRESTI COMUNA VALEA MARULUI,MÂNDREŞTI,
,1762103149,1761100553,,77475,77484,1762103149,GALAŢI,,,,"""GRADINITA CU PROGRAM NORMAL NR.2"," COMUNA VALEA MARULUI""",GRADINITA CU PROGRAM NORMAL NR 2 COMUNA VALEA MARULUI,VALEA MĂRULUI,,
21911225,1761100562,,496558,76674,76683,1761100562,GALAŢI,,,,"""SCOALA GIMNAZIALA NR.2"," COMUNA LIESTI""",SCOALA GIMNAZIALA NR 2 COMUNA LIESTI,LIEŞTI,,
,1762100404,1761104575,,76175,76219,1762100404,GALAŢI,,,,"""SCOALA GIMNAZIALA NR.1", SAT FUNDEANU," COMUNA DRAGUSENI""",SCOALA GIMNAZIALA NR 1 SAT FUNDEANU COMUNA DRAGUSENI,FUNDEANU,
,1762101952,1761101296,,76996,77000,1762101952,GALAŢI,,,,"""GRADINITA CU PROGRAM NORMAL NR.1"," COMUNA PISCU""",GRADINITA CU PROGRAM NORMAL NR 1 COMUNA PISCU,PISCU,,
,1762103927,1761100838,,77377,77386,1762103927,GALAŢI,,,,"""GRADINITA CU PROGRAM NORMAL NR.1"," COMUNA TEPU""",GRADINITA CU PROGRAM NORMAL NR 1 COMUNA TEPU,ŢEPU,,
,1762101943,1761101296,,76996,77000,1762101943,GALAŢI,,,,"""SCOALA GIMNAZIALA """"STEFAN CEL MARE"""""," COMUNA PISCU""",SCOALA GIMNAZIALA STEFAN CEL MARE COMUNA PISCU,PISCU,,
,1762103425,1761101441,,76638,76665,1762103425,GALAŢI,,,,"""GRADINITA CU PROGRAM NORMAL NR.1", SAT ZARNESTI," COMUNA JORASTI""",GRADINITA CU PROGRAM NORMAL NR 1 SAT ZARNESTI COMUNA JORASTI,ZĂRNEŞTI,
23631540,1761100779,,496950,77028,77037,1761100779,GALAŢI,,,279,"""SCOALA GIMNAZIALA NR.1"," COMUNA PRIPONESTI""",SCOALA GIMNAZIALA NR 1 COMUNA PRIPONESTI,PRIPONEŞTI,PRINCIPALA,
,1762102329,1761104349,,76718,76736,1762102329,GALAŢI,,,,"""GRADINITA CU PROGRAM NORMAL NR.2", SAT CHIRAFTEI," COMUNA MASTACANI""",GRADINITA CU PROGRAM NORMAL NR 2 SAT CHIRAFTEI COMUNA MASTACANI,CHIRAFTEI,
,1762102605,1761100544,,75711,75748,1762102605,GALAŢI,,,,"""SCOALA PRIMARA NR.1", SAT TRAIAN," COMUNA BRANISTEA""",SCOALA PRIMARA NR 1 SAT TRAIAN COMUNA BRANISTEA,TRAIAN,
,1762100788,1761104349,496651,76718,76736,1762100788,GALAŢI,,,,"""SCOALA GIMNAZIALA NR.2", SAT CHIRAFTEI," COMUNA MASTACANI""",SCOALA GIMNAZIALA NR 2 SAT CHIRAFTEI COMUNA MASTACANI,CHIRAFTEI,
21902103,1761101572,,496443,76585,76594,1761101572,GALAŢI,,,,"""SCOALA GIMNAZIALA NR.1"," COMUNA INDEPENDENTA""",SCOALA GIMNAZIALA NR 1 COMUNA INDEPENDENTA,INDEPENDENŢA,,
,1762101789,1761101527,,76932,76941,1762101789,GALAŢI,,,,"""GRADINITA CU PROGRAM NORMAL NR.1"," COMUNA OANCEA""",GRADINITA CU PROGRAM NORMAL NR 1 COMUNA OANCEA,OANCEA,,
,1762103497,1761100033,,75864,75908,1762103497,GALAŢI,,,,"""SCOALA PRIMARA NR.1", SAT VADENI," COMUNA CAVADINESTI""",SCOALA PRIMARA NR 1 SAT VADENI COMUNA CAVADINESTI,VĂDENI,
4040156,1761104331,,9706152,75203,75212,1761104331,GALAŢI,,,20 BIS,"""LICEUL TEHNOLOGIC """"ELENA CARAGIANI"""""," LOCALITATEA TECUCI""",LICEUL TEHNOLOGIC ELENA CARAGIANI LOCALITATEA TECUCI,TECUCI,E.RACOVITA,
,1762101893,1761101676,,75258,75301,1762101893,GALAŢI,,,,"""GRADINITA CU PROGRAM NORMAL NR.1", SAT TIGANESTI," COMUNA MUNTENI""",GRADINITA CU PROGRAM NORMAL NR 1 SAT TIGANESTI COMUNA MUNTENI,ŢIGĂNEŞTI,
4068700,1731100339,,1135137,75098,75105,1731100339,GALAŢI,,,,CASA CORPULUI DIDACTIC GALATI,CASA CORPULUI DIDACTIC GALATI,GALAŢI,"""Garii"," nr. 35""",
21578458,1761104304,,497186,77331,77340,1761104304,GALAŢI,,,,"""SCOALA GIMNAZIALA NR.1"," COMUNA TULUCESTI""",SCOALA GIMNAZIALA NR 1 COMUNA TULUCESTI,TULUCEŞTI,,
29138312,1761101364,,495308,75221,75249,1761101364,GALAŢI,,,,"""SCOALA GIMNAZIALA NR.1", SAT MALU ALB," COMUNA DRAGANESTI""",SCOALA GIMNAZIALA NR 1 SAT MALU ALB COMUNA DRAGANESTI,MALU ALB,
21716984,1761100544,,495683,75711,75720,1761100544,GALAŢI,,,,"""SCOALA GIMNAZIALA """"UNIREA"""""," COMUNA BRANISTEA""",SCOALA GIMNAZIALA UNIREA COMUNA BRANISTEA,BRANIŞTEA,,
21759624,1761100906,,496687,77536,77545,1761100906,GALAŢI,,,,"""SCOALA GIMNAZIALA """"SFANTUL IERARH NICOLAE"""""," COMUNA VLADESTI""",SCOALA GIMNAZIALA SFANTUL IERARH NICOLAE COMUNA VLADESTI,VLĂDEŞTI,,
,1762102157,1761101753,,75203,75212,1762102157,GALAŢI,,,39,"""GRADINITA CU PROGRAM NORMAL NR.3"," LOCALITATEA TECUCI""",GRADINITA CU PROGRAM NORMAL NR 3 LOCALITATEA TECUCI,TECUCI,01.dec.18,
,1762103791,1761104539,,76674,76683,1762103791,GALAŢI,,,,"""SCOALA GIMNAZIALA NR.3"," COMUNA LIESTI""",SCOALA GIMNAZIALA NR 3 COMUNA LIESTI,LIEŞTI,,
3264546,1761104557,,1256371,77313,77322,1761104557,GALAŢI,,,,"""LICEUL TEHNOLOGIC """"TUDOR VLADIMIRESCU"""""," COMUNA TUDOR VLADIMIRESCU""",LICEUL TEHNOLOGIC TUDOR VLADIMIRESCU COMUNA TUDOR VLADIMIRESCU,TUDOR VLADIMIRESCU,,
,1762101934,1761101477,,76969,76978,1762101934,GALAŢI,,,100,"""GRADINITA CU PROGRAM NORMAL NR.4"," COMUNA PECHEA""",GRADINITA CU PROGRAM NORMAL NR 4 COMUNA PECHEA,PECHEA,SUHURLUI,
,1762102071,1761101061,,75098,75105,1762102071,GALAŢI,,,,"""GRADINITA CU PROGRAM NORMAL NR.22"," LOCALITATEA GALATI""",GRADINITA CU PROGRAM NORMAL NR 22 LOCALITATEA GALATI,GALAŢI,,
,1762103945,1761101111,,76317,76326,1762103945,GALAŢI,,,,"""GRADINITA CU PROGRAM NORMAL """"PETRU RARES"""""," COMUNA FRUMUSITA""",GRADINITA CU PROGRAM NORMAL PETRU RARES COMUNA FRUMUSITA,FRUMUŞIŢA,,
,1762104263,1761104462,,75098,75105,1762104263,GALAŢI,,,,"""GRADINITA CU PROGRAM NORMAL """"LIZUCA"""""," LOCALITATEA GALATI""",GRADINITA CU PROGRAM NORMAL LIZUCA LOCALITATEA GALATI,GALAŢI,"""Lebedei"," 10A"""
21827184,1761104453,,497100,77224,77233,1761104453,GALAŢI,,,,"""SCOALA GIMNAZIALA """"SFANTA CUVIOASA PARASCHEVA"""""," COMUNA SMARDAN""",SCOALA GIMNAZIALA SFANTA CUVIOASA PARASCHEVA COMUNA SMARDAN,SMÂRDAN,,
,1762102302,1761100589,,77509,77527,1762102302,GALAŢI,,,,"""GRADINITA CU PROGRAM NORMAL NR.1", SAT CRAIESTI," COMUNA VARLEZI""",GRADINITA CU PROGRAM NORMAL NR 1 SAT CRAIESTI COMUNA VARLEZI,CRĂIEŞTI,
29103225,1761101554,,495190,75203,75212,1761101554,GALAŢI,,,69,"""SCOALA GIMNAZIALA """"ANGHEL RUGINA"""""," LOCALITATEA TECUCI""",SCOALA GIMNAZIALA ANGHEL RUGINA LOCALITATEA TECUCI,TECUCI,TECUCIUL NOU,
,1762103303,1761101088,,76601,76629,1762103303,GALAŢI,,,,"""GRADINITA CU PROGRAM NORMAL NR.1", SAT BUCESTI," COMUNA IVESTI""",GRADINITA CU PROGRAM NORMAL NR 1 SAT BUCESTI COMUNA IVESTI,BUCEŞTI,
,1762102297,1761100589,,77509,77527,1762102297,GALAŢI,,,,"""SCOALA PRIMARA NR.1", SAT CRAIESTI," COMUNA VARLEZI""",SCOALA PRIMARA NR 1 SAT CRAIESTI COMUNA VARLEZI,CRĂIEŞTI,
3126896,1761104322,,494926,75098,75105,1761104322,GALAŢI,,,12,"""SCOALA GIMNAZIALA """"MIHAIL SADOVEANU"""""," LOCALITATEA GALATI""",SCOALA GIMNAZIALA MIHAIL SADOVEANU LOCALITATEA GALATI,GALAŢI,M. SADOVEANU,
29089694,1761100096,,495255,75203,75212,1761100096,GALAŢI,,,35,"""SCOALA GIMNAZIALA """"NICOLAE BALCESCU"""""," LOCALITATEA TECUCI""",SCOALA GIMNAZIALA NICOLAE BALCESCU LOCALITATEA TECUCI,TECUCI,ANA IPATESCU,
,1762102799,1761101391,,76406,76460,1762102799,GALAŢI,,,,"""GRADINITA CU PROGRAM NORMAL NR.1", SAT SLOBOZIA CORNI," COMUNA GHIDIGENI""",GRADINITA CU PROGRAM NORMAL NR 1 SAT SLOBOZIA CORNI COMUNA GHIDIGENI,SLOBOZIA CORNI,
,1762102175,1761100571,,76353,76380,1762102175,GALAŢI,,,,"""GRADINITA CU PROGRAM NORMAL NR.1", SAT HANU CONACHI," COMUNA FUNDENI""",GRADINITA CU PROGRAM NORMAL NR 1 SAT HANU CONACHI COMUNA FUNDENI,HANU CONACHI,
,1762101916,1761101477,,76969,76978,1762101916,GALAŢI,,,24B,"""GRADINITA CU PROGRAM NORMAL NR.3"," COMUNA PECHEA""",GRADINITA CU PROGRAM NORMAL NR 3 COMUNA PECHEA,PECHEA,COOPERATORILOR,
,1762103963,1761100693,,76763,76772,1762103963,GALAŢI,,,,"""GRADINITA CU PROGRAM NORMAL NR.1"," COMUNA NAMOLOASA""",GRADINITA CU PROGRAM NORMAL NR 1 COMUNA NAMOLOASA,NĂMOLOASA,,
13629887,1761100856,,1135357,75472,75481,1761100856,GALAŢI,,,27,"""SCOALA GIMNAZIALA """"GRIGORE HAGIU"""""," ORAS TG.BUJOR""",SCOALA GIMNAZIALA GRIGORE HAGIU ORAS TG BUJOR,TÂRGU BUJOR,E.GRIGORESCU,
,1762100431,1761100829,,76139,76148,1762100431,GALAŢI,,,,"""GRADINITA CU PROGRAM NORMAL """"SFANTUL GHEORGHE"""""," COMUNA CUCA""",GRADINITA CU PROGRAM NORMAL SFANTUL GHEORGHE COMUNA CUCA,CUCA,,
27030785,1761101536,,495499,77561,75597,1761101536,GALAŢI,,,,"""SCOALA GIMNAZIALA NR.1"," COMUNA RADESTI""",SCOALA GIMNAZIALA NR 1 COMUNA RADESTI,RĂDEŞTI,,
,1762103366,1761101563,,75472,75490,1762103366,GALAŢI,,,,"""GRADINITA CU PROGRAM NORMAL NR.1", SAT MOSCU," ORAS TG.BUJOR""",GRADINITA CU PROGRAM NORMAL NR 1 SAT MOSCU ORAS TG BUJOR,MOSCU,
11385280,1761204822,,,75098,75105,1761204822,GALAŢI,,,28,"""SCOALA POSTLICEALA """"FEG"""""," LOCALITATEA GALATI""",SCOALA POSTLICEALA FEG LOCALITATEA GALATI,GALAŢI,Mihai Bravu,
,1762102582,1761100544,,75711,75757,1762102582,GALAŢI,,,,"""SCOALA PRIMARA NR.1", SAT VASILE ALECSANDRI," COMUNA BRANISTEA""",SCOALA PRIMARA NR 1 SAT VASILE ALECSANDRI COMUNA BRANISTEA,VASILE ALECSANDRI,
,1762103131,1761100553,,77475,77493,1762103131,GALAŢI,,,,"""SCOALA PRIMARA NR.1", SAT MINDRESTI," COMUNA VALEA MARULUI""",SCOALA PRIMARA NR 1 SAT MINDRESTI COMUNA VALEA MARULUI,MÂNDREŞTI,
29119493,1761104697,,494952,75098,75105,1761104697,GALAŢI,,,190,"""SCOALA GIMNAZIALA """"ELENA CUZA"""""," LOCALITATEA GALATI""",SCOALA GIMNAZIALA ELENA CUZA LOCALITATEA GALATI,GALAŢI,G-RAL AL.CERNAT,
29109147,1761104349,,496613,76718,76727,1761104349,GALAŢI,,,,"""SCOALA GIMNAZIALA """"GHEORGHE POALELUNGI"""""," COMUNA MASTACANI""",SCOALA GIMNAZIALA GHEORGHE POALELUNGI COMUNA MASTACANI,MĂSTĂCANI,,
,1762103538,1761100277,,75203,75212,1762103538,GALAŢI,,,8,"""GRADINITA CU PROGRAM NORMAL """"NEGHINITA"""""," LOCALITATEA TECUCI""",GRADINITA CU PROGRAM NORMAL NEGHINITA LOCALITATEA TECUCI,TECUCI,ELENA DOAMNA,
22533462,1761101328,,495607,75356,75445,1761101328,GALAŢI,,,,"""SCOALA GIMNAZIALA NR.1", SAT SLIVNA," COMUNA BERESTI-MERIA""",SCOALA GIMNAZIALA NR 1 SAT SLIVNA COMUNA BERESTI MERIA,SLIVNA,
,1762104186,1761101405,,75098,75105,1762104186,GALAŢI,,,65,"""GRADINITA CU PROGRAM PRELUNGIT NR.45"," LOCALITATEA GALATI""",GRADINITA CU PROGRAM PRELUNGIT NR 45 LOCALITATEA GALATI,GALAŢI,DOMNEASCA,
13629755,1761100051,,492863,75203,75212,1761100051,GALAŢI,,,3 BIS,"""GRADINITA CU PROGRAM PRELUNGIT """"PRICHINDEL"""""," LOCALITATEA TECUCI""",GRADINITA CU PROGRAM PRELUNGIT PRICHINDEL LOCALITATEA TECUCI,TECUCI,ECATERINA TEODOROIU,
22459943,1761100589,,496077,77509,77518,1761100589,GALAŢI,,,,"""SCOALA GIMNAZIALA NR.1"," COMUNA VARLEZI""",SCOALA GIMNAZIALA NR 1 COMUNA VARLEZI,VĂRLEZI,,
19025170,1761201285,,9773856,75098,75105,1761201285,GALAŢI,,,12,"""GRADINITA CU PROGRAM PRELUNGIT “OMUL DE ZAPADA”"," LOCALITATEA GALATI""",GRADINITA CU PROGRAM PRELUNGIT “OMUL DE ZAPADA LOCALITATEA GALATI,GALAŢI,UNIVERSITATII,
,1762102727,1761100205,,76255,76264,1762102727,GALAŢI,,,,"""SCOALA GIMNAZIALA NR.2"," COMUNA FARTANESTI""",SCOALA GIMNAZIALA NR 2 COMUNA FARTANESTI,FÂRŢĂNEŞTI,,
22673610,1761100874,,495762,75819,75828,1761100874,GALAŢI,,,,"""SCOALA GIMNAZIALA """"NATALIA NEGRU"""""," COMUNA BUCIUMENI""",SCOALA GIMNAZIALA NATALIA NEGRU COMUNA BUCIUMENI,BUCIUMENI,,
,1762104019,1761100856,,75472,75506,1762104019,GALAŢI,,,,"""GRADINITA CU PROGRAM NORMAL NR.1 UMBRARESTI"," TG.BUJOR""",GRADINITA CU PROGRAM NORMAL NR 1 UMBRARESTI TG BUJOR,UMBRĂREŞTI,,
,1762103235,1761100173,,75917,75944,1762103235,GALAŢI,,,,"""GRADINITA CU PROGRAM NORMAL NR.1", SAT COTOROAIA," COMUNA CERTESTI""",GRADINITA CU PROGRAM NORMAL NR 1 SAT COTOROAIA COMUNA CERTESTI,COTOROAIA,
,1762102243,1761101278,,75150,75169,1762102243,GALAŢI,,,,"""GRADINITA CU PROGRAM NORMAL """"SF.NICOLAE"""""," COMUNA VANATORI""",GRADINITA CU PROGRAM NORMAL SF NICOLAE COMUNA VANATORI,VÂNĂTORI,,
16142168,1761101518,,497227,77402,77411,1761101518,GALAŢI,,,,"""SCOALA GIMNAZIALA NR.1"," COMUNA UMBRARESTI""",SCOALA GIMNAZIALA NR 1 COMUNA UMBRARESTI,UMBRĂREŞTI,,
,1762102347,1761101545,,75613,75622,1762102347,GALAŢI,,,,"""GRADINITA CU PROGRAM NORMAL NR.1"," COMUNA BALASESTI""",GRADINITA CU PROGRAM NORMAL NR 1 COMUNA BALASESTI,BĂLĂŞEŞTI,,
,1762103434,1761101441,,76638,76647,1762103434,GALAŢI,,,,"""GRADINITA CU PROGRAM NORMAL NR.1"," COMUNA JORASTI""",GRADINITA CU PROGRAM NORMAL NR 1 COMUNA JORASTI,JORĂŞTI,,
,1762103348,1761100096,,75203,75212,1762103348,GALAŢI,,,9,"""GRADINITA CU PROGRAM NORMAL """"ALEGRETO"""""," LOCALITATEA TECUCI""",GRADINITA CU PROGRAM NORMAL ALEGRETO LOCALITATEA TECUCI,TECUCI,AGRICOLA CARDAS,
,1762103113,1761100553,,77475,77484,1762103113,GALAŢI,,,,"""GRADINITA CU PROGRAM NORMAL NR.1"," COMUNA VALEA MARULUI""",GRADINITA CU PROGRAM NORMAL NR 1 COMUNA VALEA MARULUI,VALEA MĂRULUI,,
,1762102745,1761100779,,77028,77046,1762102745,GALAŢI,,,,"""GRADINITA CU PROGRAM NORMAL NR.1", SAT CIORASTI," COMUNA PRIPONESTI""",GRADINITA CU PROGRAM NORMAL NR 1 SAT CIORASTI COMUNA PRIPONESTI,CIORĂŞTI,
,1762102917,1761100458,,76175,76184,1762102917,GALAŢI,,,,GRADINITA CU PROGRAM NORMAL NR.1 DRAGUSENI,GRADINITA CU PROGRAM NORMAL NR 1 DRAGUSENI,DRĂGUŞENI,,,
123456,1761200863,,1531056,75098,75105,1761200863,GALAŢI,,,3,"""GRADINITA CU PROGRAM PRELUNGIT """"NANY"""""," LOCALITATEA GALATI""",GRADINITA CU PROGRAM PRELUNGIT NANY LOCALITATEA GALATI,GALAŢI,ALEEA SCOLII,
,1762104168,1761101405,,75098,75105,1762104168,GALAŢI,,,40,"""GRADINITA CU PROGRAM SAPTAMANAL NR.32"," LOCALITATEA GALATI""",GRADINITA CU PROGRAM SAPTAMANAL NR 32 LOCALITATEA GALATI,GALAŢI,GAMULEA,
15640644,1761201742,,9987938,75098,75105,1761201742,GALAŢI,,,54A,"""GRADINITA CU PROGRAM PRELUNGIT “IULICA”"," LOCALITATEA GALATI""",GRADINITA CU PROGRAM PRELUNGIT “IULICA LOCALITATEA GALATI,GALAŢI,SMARDAN,
,1762102288,1761100589,,77509,77518,1762102288,GALAŢI,,,,"""GRADINITA CU PROGRAM NORMAL NR.1"," COMUNA VARLEZI""",GRADINITA CU PROGRAM NORMAL NR 1 COMUNA VARLEZI,VĂRLEZI,,
,1762102139,1761104697,,75098,75105,1762102139,GALAŢI,,,166,"""GRADINITA CU PROGRAM NORMAL """"MIHAELA"""""," LOCALITATEA GALATI""",GRADINITA CU PROGRAM NORMAL MIHAELA LOCALITATEA GALATI,GALAŢI,TECUCI,
24854868,1761101708,,9706255,75203,75212,1761101708,GALAŢI,,,125,"""SCOALA GIMNAZIALA """"IORGU IORDAN"""""," LOCALITATEA TECUCI""",SCOALA GIMNAZIALA IORGU IORDAN LOCALITATEA TECUCI,TECUCI,01.dec.18,
