COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata,
,2262101568,2261104838,553019,100344,99637,2262101568,IAŞI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," RĂDENI""",GRADINITA CU PROGRAM NORMAL RADENI,RĂDENI,,
,2262106876,2261104838,,100344,99646,2262106876,IAŞI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL NR. 2"," ROŞCANI""",GRADINITA CU PROGRAM NORMAL NR 2 ROSCANI,ROŞCANI,,
,2262102863,2261104666,,95792,95836,2262102863,IAŞI,,,,"""ȘCOALA PRIMARĂ"," MĂDÎRJEȘTI""",SCOALA PRIMARA MADIRJESTI,MĂDÂRJEŞTI,,
,2252102926,2271107077,,98373,98382,2252102926,IAŞI,,,,CLUBUL COPIILOR PODU ILOAIEI,CLUBUL COPIILOR PODU ILOAIEI,PODU ILOAIEI,SOSEAUA NATIONALA NR.130,,
,2262101369,2261105694,551358,98505,98541,2262101369,IAŞI,,,,"""ȘCOALA PRIMARĂ"," CUZA VODĂ""",SCOALA PRIMARA CUZA VODA,CUZA VODĂ,,
,2262103801,2261105717,554714,95239,95275,2262103801,IAŞI,,,,"""ȘCOALA PRIMARĂ"," TĂUTEŞTI""",SCOALA PRIMARA TAUTESTI,TĂUTEŞTI,,
,2262101776,2261105183,553758,99922,99959,2262101776,IAŞI,,,,"""ȘCOALA PRIMARĂ"," OPRIŞENI""",SCOALA PRIMARA OPRISENI,OPRIŞENI,,
7347121,2261105916,,546690,95391,95408,2261105916,IAŞI,,,11,"""LICEUL TEORETIC """"MIRON COSTIN"""""," PAŞCANI""",LICEUL TEORETIC MIRON COSTIN PASCANI,PAŞCANI,IZVOARELOR,
,2262102049,2261104743,,99370,99423,2262102049,IAŞI,,,,"""ȘCOALA PRIMARĂ"," IAZU VECHI""",SCOALA PRIMARA IAZU VECHI,IAZU VECHI,,
17145464,2261106338,,553497,99780,99799,2261106338,IAŞI,,,,"""LICEUL TEHNOLOGIC """"PETRE P.CARP"""""," ȚIBĂNEȘTI""",LICEUL TEHNOLOGIC PETRE P CARP TIBANESTI,ŢIBĂNEŞTI,,
,2262104191,2261105269,551578,98685,98694,2262104191,IAŞI,,,,"""ȘCOALA PRIMARĂ"," TRESTIANA""",SCOALA PRIMARA TRESTIANA,RĂDUCĂNENI,,
,2262100911,2261105988,,95060,95079,2262100911,IAŞI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL NR 4"," IAŞI""",GRADINITA CU PROGRAM NORMAL NR 4 IASI,IAŞI,GEORGE ENESCU,
,2262104078,2261106008,,99209,99227,2262104078,IAŞI,,,,"""ȘCOALA PRIMARĂ"," BRĂTULEȘTI""",SCOALA PRIMARA BRATULESTI,BRĂTULEŞTI,,
,2262100169,2261106103,,97321,97376,2262100169,IAŞI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," SĂVENI""",GRADINITA CU PROGRAM NORMAL SAVENI,SĂVENI,,
,2262104119,2261106166,,97517,97535,2262104119,IAŞI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," BOGDĂNEŞTI""",GRADINITA CU PROGRAM NORMAL BOGDANESTI,BOGDĂNEŞTI,,
