COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
23928452,1361200625,,133621219,60419,60428,1361200625,CONSTANŢA,,,61,GRĂDINIŢA ’ŢARA PITICILOR’ CONSTANŢA,GRADINITA TARA PITICILOR CONSTANTA,CONSTANŢA,CĂLĂRAŞI,
,1362103562,1361100586,,61372,61381,1362103562,CONSTANŢA,,,,ŞCOALA GIMNAZIALĂ ’CRISTEA CARAMAN’ COGEALAC,SCOALA GIMNAZIALA CRISTEA CARAMAN COGEALAC,COGEALAC,,
29482390,1361101465,,130454926,60507,60516,1361101465,CONSTANŢA,,,16,GRĂDINIŢA CU PROGRAM NORMAL ’VESELIEI’ NĂVODARI,GRADINITA CU PROGRAM NORMAL VESELIEI NAVODARI,NĂVODARI,PLOPILOR,
4700970,1361101795,,131104994,60507,60516,1361101795,CONSTANŢA,,,25,ŞCOALA GIMNAZIALĂ ’GEORGE ENESCU’ NĂVODARI,SCOALA GIMNAZIALA GEORGE ENESCU NAVODARI,NĂVODARI,CULTURII,
4300604,1361100229,,131388746,60419,60428,1361100229,CONSTANŢA,,,101,COLEGIUL TEHNIC DE MARINĂ ’ALEXANDRU IOAN CUZA’ CONSTANŢA,COLEGIUL TEHNIC DE MARINA ALEXANDRU IOAN CUZA CONSTANTA,CONSTANŢA,01.mai,
29345130,1361104943,,130451821,60455,60473,1361104943,CONSTANŢA,,,27,ŞCOALA GIMNAZIALĂ NR. 1 EFORIE NORD,SCOALA GIMNAZIALA NR 1 EFORIE NORD,EFORIE NORD,MIHAIL KOGALNICEANU,
,1362102882,1361100057,,61559,61611,1362102882,CONSTANŢA,,,,ŞCOALA PRIMARĂ NR. 3 ŞIRIU,SCOALA PRIMARA NR 3 SIRIU,ŞIRIU,,
,1362102778,1361101795,,60507,60516,1362102778,CONSTANŢA,,,,GRĂDINIŢA CU PROGRAM NORMAL PENINSULA NĂVODARI,GRADINITA CU PROGRAM NORMAL PENINSULA NAVODARI,NĂVODARI,,
4300795,1361100912,,130973037,60847,60856,1361100912,CONSTANŢA,,,1,LICEUL TEHNOLOGIC ’DRAGOMIR HURMUZESCU’ MEDGIDIA,LICEUL TEHNOLOGIC DRAGOMIR HURMUZESCU MEDGIDIA,MEDGIDIA,POPORULUI,
,1362103829,1361100107,,61737,61791,1362103829,CONSTANŢA,,,,GRĂDINIŢA CU PROGRAM NORMAL VĂLENI,GRADINITA CU PROGRAM NORMAL VALENI,VĂLENI,,
