COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
29465047,1861104596,,180503210,77812,77821,1861104596,GORJ,,,13,GRADINITA CU PROGR PRELUNGIT LUMEA COPIILOR (NR 6) TG-JIU,GRADINITA CU PROGR PRELUNGIT LUMEA COPIILOR (NR 6) TG JIU,TÂRGU JIU,STR. 22 DECEMBRIE 1989,
,1862102513,1861105882,,79834,79861,1862102513,GORJ,,,,"""SCOALA PRIMARA ANINIS "," CRASNA""",SCOALA PRIMARA ANINIS CRASNA,ANINIŞU DIN VALE,
,1862101159,1861100054,,82831,82877,1862101159,GORJ,,,,SCOALA PRIMARA NR.1 VLADIMIR,SCOALA PRIMARA NR 1 VLADIMIR,VLADIMIR,,
,1862102169,1861105552,,80506,80524,1862102169,GORJ,,,,"""SCOALA PRIMARA BUSUIOCI"," HUREZANI""",SCOALA PRIMARA BUSUIOCI HUREZANI,BUSUIOCI,
4666169,1861106205,,180844661,77812,77821,1861106205,GORJ,,,132-138,COLEGIUL TEHNIC NR 2 TG JIU,COLEGIUL TEHNIC NR 2 TG JIU,TÂRGU JIU,STR VICTORIEI,
,1862106517,1861106128,,81656,81665,1862106517,GORJ,,,0,SCOALA PRIMARA NR 1 SAMARINESTI,SCOALA PRIMARA NR 1 SAMARINESTI,SAMARINEŞTI,SAMARINESTI,
,1862105326,1861105638,503284,77812,77821,1862105326,GORJ,,,,GRADINITA CU PROGRAM NORMAL NR 17 TG-JIU,GRADINITA CU PROGRAM NORMAL NR 17 TG JIU,TÂRGU JIU,,
,1862104913,1861105778,,80249,80258,1862104913,GORJ,,,,"""GRADINITA CU PROGRAM NORMAL """"ION VILCEANU"""" DRAGOTESTI""",GRADINITA CU PROGRAM NORMAL ION VILCEANU DRAGOTESTI,DRĂGOTEŞTI,,
,1862101367,1861106096,,82617,82626,1862101367,GORJ,,,,GRADINITA CU PROGRAM NORMAL NR.1 TURCENI,GRADINITA CU PROGRAM NORMAL NR 1 TURCENI,TURCENI,,
13447249,1861105588,,506845,78141,78150,1861105588,GORJ,,,3,"""COLEGIUL NATIONAL """"GEORGE COSBUC"""" MOTRU""",COLEGIUL NATIONAL GEORGE COSBUC MOTRU,MOTRU,STR MARGARETEI,
18156925,1861205681,,180510770,77812,77821,1861205681,GORJ,,,46,"""SCOALA POSTLICEALA SANITARA """"OMENIA"""" TG JIU""",SCOALA POSTLICEALA SANITARA OMENIA TG JIU,TÂRGU JIU,STR. 1 DECEMBRIE 1918,
,1862104004,1861105923,,82314,82350,1862104004,GORJ,,,,"""GRADINITA CU PROGRAM NORMAL PAISANI"," STOINA""",GRADINITA CU PROGRAM NORMAL PAISANI STOINA,PĂIŞANI,
29512750,1861105873,,180508349,80043,80052,1861105873,GORJ,,,,"""SCOALA GIMNAZIALA """"CORNELIUS RADU"""" DANCIULESTI""",SCOALA GIMNAZIALA CORNELIUS RADU DANCIULESTI,DĂNCIULEŞTI,,
,1862101634,1861105706,,81184,81193,1862101634,GORJ,,,,GRADINITA CU PROGRAM NORMAL NR.1 PESTISANI,GRADINITA CU PROGRAM NORMAL NR 1 PESTISANI,PEŞTIŞANI,PESTISANI,
29418690,1861104691,,506848,78141,78150,1861104691,GORJ,,,10,SCOALA GIMNAZIALA NR.2 MOTRU,SCOALA GIMNAZIALA NR 2 MOTRU,MOTRU,STR. TINERETULUI,
