COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata,
,2962103478,2961102111,639796,135789,135798,2962103478,PRAHOVA,,,487,"""ȘCOALA GIMNAZIALĂ """"ALEXANDRU POPESCU-TELEGA"""""," COMUNA TELEGA""",SCOALA GIMNAZIALA ALEXANDRU POPESCU TELEGA COMUNA TELEGA,TELEGA,TELEGA,
30240129,2961207616,,,130534,130543,2961207616,PRAHOVA,,,76,"""ŞCOALA GIMNAZIALĂ ''EXCELSIS"""" "," MUNICIPIUL PLOIEŞTI""",SCOALA GIMNAZIALA EXCELSIS MUNICIPIUL PLOIESTI,PLOIEŞTI,BULEVARDUL BUCUREŞTI,
29075559,2961102649,,638194,133508,133553,2961102649,PRAHOVA,,,375,"""ȘCOALA GIMNAZIALĂ", SAT POTIGRAFU," COMUNA GORGOTA""",SCOALA GIMNAZIALA SAT POTIGRAFU COMUNA GORGOTA,POTIGRAFU,PRINCIPALĂ
29021001,2961102319,,639124,134899,134906,2961102319,PRAHOVA,,,369,"""ȘCOALA GIMNAZIALĂ """"MITROPOLIT PIMEN GEORGESCU"""""," COMUNA PROVIȚA DE SUS""",SCOALA GIMNAZIALA MITROPOLIT PIMEN GEORGESCU COMUNA PROVITA DE SUS,PROVIŢA DE SUS,PRINCIPALĂ,
,2962106703,2961101874,642157,136269,133321,2962106703,PRAHOVA,,,1,"""GRĂDINIȚA CU PROGRAM NORMAL"," COMUNA VADU SĂPAT""",GRADINITA CU PROGRAM NORMAL COMUNA VADU SAPAT,VADU SĂPAT,PRINCIPALĂ,
14374579,2961103062,,640367,130534,130543,2961103062,PRAHOVA,,,58,"""GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 28"," MUNICIPIUL PLOIEȘTI""",GRADINITA CU PROGRAM PRELUNGIT NR 28 MUNICIPIUL PLOIESTI,PLOIEŞTI,MĂRĂȘEȘTI,
,2962104701,2961102545,637152,132075,132119,2962104701,PRAHOVA,,,330A,"""ȘCOALA GIMNAZIALĂ", SAT STOENEȘTI," COMUNA ARICEȘTII RAHTIVANI""",SCOALA GIMNAZIALA SAT STOENESTI COMUNA ARICESTII RAHTIVANI,STOENEŞTI,PRINCIPALĂ
,2962101431,2961102165,643034,135431,135440,2962101431,PRAHOVA,,,151A,"""GRĂDINIȚA CU PROGRAM NORMAL NR. 1"," COMUNA ȘIRNA""",GRADINITA CU PROGRAM NORMAL NR 1 COMUNA SIRNA,ŞIRNA,PRINCIPALĂ,
,2962106359,2961102346,641672,132379,132388,2962106359,PRAHOVA,,,26B,"""GRĂDINIȚA CU PROGRAM NORMAL", SAT BOLDEȘTI," COMUNA BOLDEȘTI-GRĂDIȘTEA""",GRADINITA CU PROGRAM NORMAL SAT BOLDESTI COMUNA BOLDESTI GRADISTEA,BOLDEŞTI,PRINCIPALĂ
,2962103166,2961107342,641440,131933,131951,2962103166,PRAHOVA,,,20,"""GRĂDINIȚA CU PROGRAM NORMAL", SAT ALBEȘTI-MURU," COMUNA ALBEȘTI-PALEOLOGU""",GRADINITA CU PROGRAM NORMAL SAT ALBESTI MURU COMUNA ALBESTI PALEOLOGU,ALBEŞTI-MURU,Principala
,2962100742,2961100249,640991,131256,131265,2962100742,PRAHOVA,,,204,"""GRĂDINIȚA CU PROGRAM NORMAL NR. 3"," MUNICIPIUL CÂMPINA""",GRADINITA CU PROGRAM NORMAL NR 3 MUNICIPIUL CAMPINA,CÂMPINA,CALEA DOFTANEI,
,2962106196,2961102079,637578,132645,132672,2962106196,PRAHOVA,,,1,"""ȘCOALA PRIMARĂ", SAT TRENU," COMUNA CHIOJDEANCA""",SCOALA PRIMARA SAT TRENU COMUNA CHIOJDEANCA,TRENU,TRENU
11442822,2961207091,,6677128,131256,131265,2961207091,PRAHOVA,,,5,"""ȘCOALA POSTLICEALĂ """"LOUIS PASTEUR"""" CÂMPINA""",SCOALA POSTLICEALA LOUIS PASTEUR CAMPINA,CÂMPINA,NICOLAE BĂLCESCU,,
29006290,2961102102,,637138,132075,132100,2961102102,PRAHOVA,,,491,"""ȘCOALA GIMNAZIALĂ", SAT NEDELEA," COMUNA ARICEȘTII RAHTIVANI""",SCOALA GIMNAZIALA SAT NEDELEA COMUNA ARICESTII RAHTIVANI,NEDELEA,NEDELEA
,2962106115,2961100032,639887,135896,135912,2962106115,PRAHOVA,,,413A,"""ȘCOALA GIMNAZIALĂ", SAT LOLOIASCA," COMUNA TOMȘANI""",SCOALA GIMNAZIALA SAT LOLOIASCA COMUNA TOMSANI,LOLOIASCA,PRINCIPALĂ
,2962103677,2961102925,1104035,134096,134103,2962103677,PRAHOVA,,,604,"""GRĂDINIȚA CU PROGRAM NORMAL NR. 3"," COMUNA MĂNECIU""",GRADINITA CU PROGRAM NORMAL NR 3 COMUNA MANECIU,MĂNECIU-UNGURENI,PRINCIPALĂ,
,2962103781,2961100213,638699,134194,134238,2962103781,PRAHOVA,,,36,"""ȘCOALA PRIMARĂ", SAT COADA IZVORULUI," COMUNA MĂNEȘTI""",SCOALA PRIMARA SAT COADA IZVORULUI COMUNA MANESTI,COADA IZVORULUI,PRINCIPALĂ
,2962105394,2961101978,6608294,136250,133483,2962105394,PRAHOVA,,,183A,"""GRĂDINIȚA CU PROGRAM NORMAL", SAT OLARII VECHI," COMUNA OLARI""",GRADINITA CU PROGRAM NORMAL SAT OLARII VECHI COMUNA OLARI,OLARII VECHI,PRINCIPALĂ
,2962105132,2961100109,1149023,136134,136143,2962105132,PRAHOVA,,,191A,"""GRĂDINIȚA CU PROGRAM NORMAL NR. 2"," COMUNA VĂRBILĂU""",GRADINITA CU PROGRAM NORMAL NR 2 COMUNA VARBILAU,VĂRBILĂU,VĂRBILĂU,
,2962100457,2961102165,1194951,135431,135495,2962100457,PRAHOVA,,,329,"""GRĂDINIȚA CU PROGRAM NORMAL", SAT VARNIȚA," COMUNA ȘIRNA""",GRADINITA CU PROGRAM NORMAL SAT VARNITA COMUNA SIRNA,VARNIŢA,PRINCIPALĂ
,2962103392,2961107247,642121,133214,133232,2962103392,PRAHOVA,,,85,"""GRĂDINIȚA CU PROGRAM NORMAL", SAT BRĂTĂȘANCA," COMUNA FILIPEȘTII DE TÎRG""",GRADINITA CU PROGRAM NORMAL SAT BRATASANCA COMUNA FILIPESTII DE TIRG,BRĂTĂŞANCA,BRĂTĂȘANCA
,2962104782,2961102441,639409,135244,135271,2962104782,PRAHOVA,,,455,"""ȘCOALA GIMNAZIALĂ", SAT MIREȘU MARE," COMUNA SÎNGERU""",SCOALA GIMNAZIALA SAT MIRESU MARE COMUNA SINGERU,MIREŞU MARE,PRINCIPALĂ
27432485,2961202041,,290635829,130534,130543,2961202041,PRAHOVA,,,4,"""ȘCOALA INTERNAȚIONALĂ """"SPECTRUM"""" PLOIEȘTI""",SCOALA INTERNATIONALA SPECTRUM PLOIESTI,PLOIEŞTI,Înfrăţirii,,
29075800,2961102667,,637592,132681,132707,2961102667,PRAHOVA,,,24,"""ȘCOALA GIMNAZIALĂ", SAT CIORANII DE SUS," COMUNA CIORANI""",SCOALA GIMNAZIALA SAT CIORANII DE SUS COMUNA CIORANI,CIORANII DE SUS,PRINCIPALĂ
,2962104357,2961107256,640939,131210,131229,2962104357,PRAHOVA,,,18,"""GRĂDINIȚA CU PROGRAM NORMAL """"CEZAR PETRESCU"""""," ORAȘUL BUȘTENI""",GRADINITA CU PROGRAM NORMAL CEZAR PETRESCU ORASUL BUSTENI,BUŞTENI,ȘCOLII,
,2962106852,2961107197,641323,131620,131675,2962106852,PRAHOVA,,,54,"""GRĂDINIȚA CU PROGRAM NORMAL JERCĂLĂI"," ORAȘUL URLAȚI""",GRADINITA CU PROGRAM NORMAL JERCALAI ORASUL URLATI,JERCĂLĂI,JERCĂLĂI,
,2962103998,2961107012,640123,130534,130543,2962103998,PRAHOVA,,,28,"""GRĂDINIȚA CU PROGRAM NORMAL NR. 4"," MUNICIPIUL PLOIEȘTI""",GRADINITA CU PROGRAM NORMAL NR 4 MUNICIPIUL PLOIESTI,PLOIEŞTI,ROȘIORI,
,2962104063,2961100317,640575,130614,130650,2962104063,PRAHOVA,,,139A,"""GRĂDINIȚA CU PROGRAM NORMAL", SAT CORLĂTEȘTI," COMUNA BERCENI""",GRADINITA CU PROGRAM NORMAL SAT CORLATESTI COMUNA BERCENI,CORLĂTEŞTI,ȘCOLII
,2962105064,2961100326,642248,133429,133465,2962105064,PRAHOVA,,,149C,"""GRĂDINIȚA CU PROGRAM NORMAL", SAT MALAMUC," COMUNA GHERGHIȚA""",GRADINITA CU PROGRAM NORMAL SAT MALAMUC COMUNA GHERGHITA,MALAMUC,PRINCIPALĂ
29150626,2961107197,,641309,131620,131639,2961107197,PRAHOVA,,,2,"""GRĂDINIȚA CU PROGRAM PRELUNGIT """"CLOPOȚICA"""""," ORAȘUL URLAȚI""",GRADINITA CU PROGRAM PRELUNGIT CLOPOTICA ORASUL URLATI,URLAŢI,TUDOR VLADIMIRESCU,
,2962103216,2961101517,641153,131407,131416,2962103216,PRAHOVA,,,2,"""GRĂDINIȚA CU PROGRAM NORMAL NR. 1"," ORAȘUL MIZIL""",GRADINITA CU PROGRAM NORMAL NR 1 ORASUL MIZIL,MIZIL,BLAJULUI,
,2962103184,2961102138,641086,131274,131292,2962103184,PRAHOVA,,,364,"""GRĂDINIȚA CU PROGRAM NORMAL", SAT BOBOLIA," COMUNA POIANA CÂMPINA""",GRADINITA CU PROGRAM NORMAL SAT BOBOLIA COMUNA POIANA CAMPINA,BOBOLIA,BOBOLIA
29001489,2961102875,,639588,135501,135510,2961102875,PRAHOVA,,,129A,"""ȘCOALA GIMNAZIALĂ """"MINERVA ALEXANDRESCU"""" COMUNA ȘOIMARI""",SCOALA GIMNAZIALA MINERVA ALEXANDRESCU COMUNA SOIMARI,ŞOIMARI,PRINCIPALĂ,,
,2962100977,2961102536,1148964,133722,133740,2962100977,PRAHOVA,,,1,"""GRĂDINIȚA CU PROGRAM NORMAL", SAT MOCEȘTI ," COMUNA IORDĂCHEANU""",GRADINITA CU PROGRAM NORMAL SAT MOCESTI COMUNA IORDACHEANU,MOCEŞTI,PRINCIPALĂ
,2962100986,2961102536,996821,133722,133731,2962100986,PRAHOVA,,,8A,"""GRĂDINIȚA CU PROGRAM NORMAL"," COMUNA IORDĂCHEANU""",GRADINITA CU PROGRAM NORMAL COMUNA IORDACHEANU,IORDĂCHEANU,PRINCIPALĂ,
,2962103917,2961102649,642298,133508,133553,2962103917,PRAHOVA,,,376,"""GRĂDINIȚA CU PROGRAM NORMAL", SAT POTIGRAFU," COMUNA GORGOTA""",GRADINITA CU PROGRAM NORMAL SAT POTIGRAFU COMUNA GORGOTA,POTIGRAFU,PRINCIPALĂ
2843744,2931100288,,996869,130534,130543,2931100288,PRAHOVA,,,35,CASA CORPULUI DIDACTIC PRAHOVA,CASA CORPULUI DIDACTIC PRAHOVA,PLOIEŞTI,DEMOCRAȚIEI,,
2845419,2961102943,,635283,130534,130543,2961102943,PRAHOVA,,,98,"""COLEGIUL NAȚIONAL """"ION LUCA CARAGIALE"""""," MUNICIPIUL PLOIEȘTI""",COLEGIUL NATIONAL ION LUCA CARAGIALE MUNICIPIUL PLOIESTI,PLOIEŞTI,GHEORGHE DOJA,
,2962104244,2961101544,996625,130847,130865,2962104244,PRAHOVA,,,398,"""GRĂDINIȚA CU PROGRAM NORMAL """"CURCUBEUL MAGIC""""", SAT COCOȘEȘTI," COMUNA PĂULEȘTI""",GRADINITA CU PROGRAM NORMAL CURCUBEUL MAGIC SAT COCOSESTI COMUNA PAULESTI,COCOŞEŞTI,TÂMPLĂRIEI
2843710,2961102296,,636718,131443,131452,2961102296,PRAHOVA,,,25,"""ȘCOALA GIMNAZIALĂ """"CAROL I"""""," ORAȘUL PLOPENI""",SCOALA GIMNAZIALA CAROL I ORASUL PLOPENI,PLOPENI,REPUBLICII,
2843205,2961101802,,637530,132574,132592,2961101802,PRAHOVA,,,1,"""ȘCOALA GIMNAZIALĂ", SAT SLON," COMUNA CERAȘU""",SCOALA GIMNAZIALA SAT SLON COMUNA CERASU,SLON,PRINCIPALĂ
,2962100602,2961102432,642884,135164,135182,2962100602,PRAHOVA,,,64,"""GRĂDINIȚA CU PROGRAM NORMAL NR. 1", SAT BORDENI," COMUNA SCORȚENI""",GRADINITA CU PROGRAM NORMAL NR 1 SAT BORDENI COMUNA SCORTENI,BORDENII MARI,MIHAI VITEAZUL
,2962106133,2961100032,643187,135896,135921,2962106133,PRAHOVA,,,406,"""GRĂDINIȚA CU PROGRAM NORMAL", SAT MAGULA," COMUNA TOMȘANI""",GRADINITA CU PROGRAM NORMAL SAT MAGULA COMUNA TOMSANI,MAGULA,PRINCIPALĂ
29168798,2961103044,,635661,130534,130543,2961103044,PRAHOVA,,,76,"""ȘCOALA GIMNAZIALĂ """"RADU STANIAN"""""," MUNICIPIUL PLOIEȘTI""",SCOALA GIMNAZIALA RADU STANIAN MUNICIPIUL PLOIESTI,PLOIEŞTI,Bobâlna,
,2962104728,2961102545,641543,132075,132119,2962104728,PRAHOVA,,,14,"""GRĂDINIȚA CU PROGRAM NORMAL", SAT STOENEȘTI," COMUNA ARICEȘTII RAHTIVANI""",GRADINITA CU PROGRAM NORMAL SAT STOENESTI COMUNA ARICESTII RAHTIVANI,STOENEŞTI,PRINCIPALĂ
29168887,2961101589,,635805,130534,130543,2961101589,PRAHOVA,,,8,"""ȘCOALA GIMNAZIALĂ """"ANTON PANN"""""," MUNICIPIUL PLOIEȘTI""",SCOALA GIMNAZIALA ANTON PANN MUNICIPIUL PLOIESTI,PLOIEŞTI,LUMINISULUI,
,2962103591,2961102604,641282,131577,131586,2962103591,PRAHOVA,,,24,"""GRĂDINIȚA CU PROGRAM NORMAL NR. 1"," ORAȘUL SLĂNIC""",GRADINITA CU PROGRAM NORMAL NR 1 ORASUL SLANIC,SLĂNIC,ȘTEFAN CEL MARE,
15303533,2961300195,,871370,131103,131121,2961300195,PRAHOVA,,,13,"""LICEUL TEHNOLOGIC UCECOM """"SPIRU HARET"""" BREAZA""",LICEUL TEHNOLOGIC UCECOM SPIRU HARET BREAZA,BREAZA DE SUS,VASILE ALECSANDRI,,
29164745,2961102468,,639150,134942,134951,2961102468,PRAHOVA,,,1,"""ȘCOALA GIMNAZIALĂ"," COMUNA PUCHENII MARI""",SCOALA GIMNAZIALA COMUNA PUCHENII MARI,PUCHENII MARI,DN1,
,2962104642,2961101987,636146,130785,130810,2962104642,PRAHOVA,,,6,"""ȘCOALA GIMNAZIALĂ", SAT CHIȚORANI," COMUNA BUCOV""",SCOALA GIMNAZIALA SAT CHITORANI COMUNA BUCOV,CHIŢORANI,CHIȚORANI
,2962106834,2961101639,639966,135949,135958,2962106834,PRAHOVA,,,195,"""ȘCOALA GIMNAZIALĂ", SAT NICOVANI," COMUNA VALEA CĂLUGAREASCĂ""",SCOALA GIMNAZIALA SAT NICOVANI COMUNA VALEA CALUGAREASCA,VALEA CĂLUGĂREASCĂ,NICOVANI
,2962100665,2961106992,967961,133722,133786,2962100665,PRAHOVA,,,1,"""GRĂDINIȚA CU PROGRAM NORMAL", SAT VĂRBILA," COMUNA IORDĂCHEANU""",GRADINITA CU PROGRAM NORMAL SAT VARBILA COMUNA IORDACHEANU,VĂRBILA,PRINCIPALĂ
,2962104963,2961103089,641842,132681,132690,2962104963,PRAHOVA,,,1174 B,"""GRĂDINIȚA CU PROGRAM NORMAL", SAT CIORANII DE JOS," COMUNA CIORANI""",GRADINITA CU PROGRAM NORMAL SAT CIORANII DE JOS COMUNA CIORANI,CIORANII DE JOS,PRINCIPALĂ
,2962105566,2961107369,637932,133090,133116,2962105566,PRAHOVA,,,111,"""ȘCOALA GIMNAZIALĂ", SAT CIUPELNIȚA," COMUNA DUMBRAVA""",SCOALA GIMNAZIALA SAT CIUPELNITA COMUNA DUMBRAVA,CIUPELNIŢA,PRINCIPALĂ
,2962106956,2961102708,640185,130534,130543,2962106956,PRAHOVA,,,62B,"""GRĂDINIȚA CU PROGRAM NORMAL NR. 10"," MUNICIPIUL PLOIEȘTI""",GRADINITA CU PROGRAM NORMAL NR 10 MUNICIPIUL PLOIESTI,PLOIEŞTI,RARIȘTEI,
2843108,2961101829,,639057,134755,134764,2961101829,PRAHOVA,,,203,"""ȘCOALA GIMNAZIALĂ """"MĂNĂSTIREANU MIHAI"""""," COMUNA PREDEAL-SĂRARI""",SCOALA GIMNAZIALA MANASTIREANU MIHAI COMUNA PREDEAL SARARI,PREDEAL,PRINCIPALĂ,
2843884,2961107437,,1182233,130534,130543,2961107437,PRAHOVA,,,16,"""LICEUL TEHNOLOGIC """"1 MAI"""""," MUNICIPIUL PLOIEȘTI""",LICEUL TEHNOLOGIC 1 MAI MUNICIPIUL PLOIESTI,PLOIEŞTI,Petrolului,
,2962106332,2961101612,636407,131103,131158,2962106332,PRAHOVA,,,1,"""ȘCOALA GIMNAZIALĂ NISTOREȘTI"," ORAȘUL BREAZA""",SCOALA GIMNAZIALA NISTORESTI ORASUL BREAZA,NISTOREŞTI,DN1,
29006400,2961102147,,637281,132271,132280,2961102147,PRAHOVA,,,252,"""LICEUL TEHNOLOGIC"," COMUNA BĂLȚEȘTI""",LICEUL TEHNOLOGIC COMUNA BALTESTI,BĂLŢEŞTI,BĂLȚEȘTI,
29049592,2961102685,,637205,132164,132173,2961102685,PRAHOVA,,,355,"""ȘCOALA GIMNAZIALĂ"," COMUNA BABA ANA""",SCOALA GIMNAZIALA COMUNA BABA ANA,BABA ANA,PRINCIPALĂ,
,2962106807,2961107202,635867,130534,130543,2962106807,PRAHOVA,,,14,"""ȘCOALA PRIMARĂ NR. 22"," MUNICIPIUL PLOIEȘTI""",SCOALA PRIMARA NR 22 MUNICIPIUL PLOIESTI,PLOIEŞTI,Ciocârliei,
,2962104556,2961102961,639112,134853,134871,2962104556,PRAHOVA,,,66,"""ȘCOALA PRIMARĂ", SAT DRĂGĂNEASA," COMUNA PROVIȚA DE JOS""",SCOALA PRIMARA SAT DRAGANEASA COMUNA PROVITA DE JOS,DRĂGĂNEASA,PRINCIPALĂ
,2962105218,2961100109,643242,136134,136152,2962105218,PRAHOVA,,,32B,"""GRĂDINIȚA CU PROGRAM NORMAL", SAT COȚOFENEȘTI," COMUNA VĂRBILĂU""",GRADINITA CU PROGRAM NORMAL SAT COTOFENESTI COMUNA VARBILAU,COŢOFENEŞTI,COȚOFENEȘTI
,2962106793,2961107202,640288,130534,130543,2962106793,PRAHOVA,,,29,"""GRĂDINIȚA CU PROGRAM NORMAL NR. 20"," MUNICIPIUL PLOIEȘTI""",GRADINITA CU PROGRAM NORMAL NR 20 MUNICIPIUL PLOIESTI,PLOIEŞTI,Trestioara,
,2962100412,2961102007,637413,132404,132431,2962100412,PRAHOVA,,,1,"""ȘCOALA GIMNAZIALĂ", SAT PIETRICEAUA," COMUNA BREBU""",SCOALA GIMNAZIALA SAT PIETRICEAUA COMUNA BREBU,PIETRICEAUA,PIETRICEAUA
,2962104886,2961102744,1148926,131336,131381,2962104886,PRAHOVA,,,118,"""GRĂDINIȚA CU PROGRAM NORMAL POSADA"," ORAȘUL COMARNIC""",GRADINITA CU PROGRAM NORMAL POSADA ORASUL COMARNIC,POSADA,PODU-VÎRTOS,
,2962104131,2961107021,638259,133562,133571,2962104131,PRAHOVA,,,68,"""ȘCOALA PRIMARĂ", SAT CUIB," COMUNA GORNET""",SCOALA PRIMARA SAT CUIB COMUNA GORNET,GORNET,CUIB
,2962104081,2961100317,636029,130614,130650,2962104081,PRAHOVA,,,144B,"""ȘCOALA GIMNAZIALĂ", SAT CORLĂTEȘTI," COMUNA BERCENI""",SCOALA GIMNAZIALA SAT CORLATESTI COMUNA BERCENI,CORLĂTEŞTI,ȘCOLII
28943518,2961100163,,640068,136198,136205,2961100163,PRAHOVA,,,358,"""ȘCOALA GIMNAZIALĂ"," COMUNA VÎLCANEȘTI""",SCOALA GIMNAZIALA COMUNA VILCANESTI,VÂLCĂNEŞTI,PRINCIPALĂ,
,2962101214,2941102015,2904245,131407,131416,2962101214,PRAHOVA,,,111-113,"""CABINETUL LOGOPEDIC NR. 9 DE PE LÂNGĂ LICEUL TEORETIC """"GRIGORE TOCILESCU"""" MIZIL""",CABINETUL LOGOPEDIC NR 9 DE PE LANGA LICEUL TEORETIC GRIGORE TOCILESCU MIZIL,MIZIL,NICOLAE BĂLCESCU,,
,2962103207,2961102572,642860,135146,135155,2962103207,PRAHOVA,,,1,"""GRĂDINIȚA CU PROGRAM NORMAL"," COMUNA SĂLCIILE""",GRADINITA CU PROGRAM NORMAL COMUNA SALCIILE,SĂLCIILE,PRINCIPALĂ,
29000130,2961102441,,639370,135244,135253,2961102441,PRAHOVA,,,83,"""LICEUL TEHNOLOGIC"," COMUNA SÎNGERU""",LICEUL TEHNOLOGIC COMUNA SINGERU,SÂNGERU,PRINCIPALĂ,
2844618,2961102622,,635403,131620,131639,2961102622,PRAHOVA,,,30,"""LICEUL TEORETIC """"BRÂNCOVEANU VODĂ"""""," ORAȘUL URLAȚI""",LICEUL TEORETIC BRANCOVEANU VODA ORASUL URLATI,URLAŢI,01.mai,
,2962104158,2961107333,641218,131461,131498,2962104158,PRAHOVA,,,4,"""GRĂDINIȚA CU PROGRAM NORMAL", SAT MĂLĂIEȘTII DE JOS," COMUNA DUMBRĂVEȘTI""",GRADINITA CU PROGRAM NORMAL SAT MALAIESTII DE JOS COMUNA DUMBRAVESTI,MĂLĂEŞTII DE JOS,PRINCIPALĂ
29049711,2961102025,,638819,134390,134407,2961102025,PRAHOVA,,,138,"""ȘCOALA GIMNAZIALĂ"," COMUNA PLOPU""",SCOALA GIMNAZIALA COMUNA PLOPU,PLOPU,PRINCIPALĂ,
3197072,2961301861,,871368,130534,130543,2961301861,PRAHOVA,,,27,"""LICEUL TEHNOLOGIC UCECOM """"SPIRU HARET"""" PLOIEȘTI""",LICEUL TEHNOLOGIC UCECOM SPIRU HARET PLOIESTI,PLOIEŞTI,Ionescu Toma,,
,2962105792,2961102581,967959,133688,133704,2962105792,PRAHOVA,,,372,"""GRĂDINIȚA CU PROGRAM NORMAL", SAT PERȘUNARI," COMUNA GURA VADULUI""",GRADINITA CU PROGRAM NORMAL SAT PERSUNARI COMUNA GURA VADULUI,PERŞUNARI,PORUMBIȚEI
29001624,2961102527,,639916,135949,135985,2961102527,PRAHOVA,,,94,"""ȘCOALA GIMNAZIALĂ", SAT DÎRVARI," COMUNA VALEA CĂLUGĂREASCĂ""",SCOALA GIMNAZIALA SAT DIRVARI COMUNA VALEA CALUGAREASCA,DÂRVARI,DÂRVARI
,2962106653,2961107283,640472,130534,130543,2962106653,PRAHOVA,,,4,"""GRĂDINIȚA CU PROGRAM NORMAL NR. 39"," MUNICIPIUL PLOIEȘTI""",GRADINITA CU PROGRAM NORMAL NR 39 MUNICIPIUL PLOIESTI,PLOIEŞTI,EREMIA GRIGORESCU,
,2962106314,2961101612,375601,131103,131158,2962106314,PRAHOVA,,,1,"""GRĂDINIȚA CU PROGRAM NORMAL """"PETER PAN"""" NISTOREȘTI"," ORAȘUL BREAZA""",GRADINITA CU PROGRAM NORMAL PETER PAN NISTORESTI ORASUL BREAZA,NISTOREŞTI,DN1,
,2962105548,2961107369,637920,133090,133152,2962105548,PRAHOVA,,,242,"""ȘCOALA PRIMARĂ", SAT ZĂNOAGA," COMUNA DUMBRAVA""",SCOALA PRIMARA SAT ZANOAGA COMUNA DUMBRAVA,ZĂNOAGA,PRINCIPALA
639538,2961102165,,639538,135431,135486,2961102165,PRAHOVA,,,160,"""ȘCOALA GIMNAZIALĂ", SAT TĂRICENI," COMUNA ȘIRNA""",SCOALA GIMNAZIALA SAT TARICENI COMUNA SIRNA,TĂRICENI,PRINCIPALĂ
,2962105376,2961101811,640161,130534,130543,2962105376,PRAHOVA,,,83,"""GRĂDINIȚA CU PROGRAM NORMAL NR. 8"," MUNICIPIUL PLOIEȘTI""",GRADINITA CU PROGRAM NORMAL NR 8 MUNICIPIUL PLOIESTI,PLOIEŞTI,Traian,
2843833,2961101847,,959031,130534,130543,2961101847,PRAHOVA,,,14,"""COLEGIUL TEHNIC """"LAZĂR EDELEANU"""""," MUNICIPIUL PLOIEȘTI""",COLEGIUL TEHNIC LAZAR EDELEANU MUNICIPIUL PLOIESTI,PLOIEŞTI,PETROLULUI,
,2962106825,2961100294,642901,135226,135235,2962106825,PRAHOVA,,,19,"""GRĂDINIȚA CU PROGRAM NORMAL"," COMUNA SECĂRIA""",GRADINITA CU PROGRAM NORMAL COMUNA SECARIA,SECĂRIA,PRINCIPALA,
,2962104208,2961102301,640848,131069,131078,2962104208,PRAHOVA,,,36,"""GRĂDINIȚA CU PROGRAM NORMAL NR. 3"," ORAȘUL BOLDEȘTI-SCĂENI""",GRADINITA CU PROGRAM NORMAL NR 3 ORASUL BOLDESTI SCAENI,BOLDEŞTI-SCĂENI,MORII,
29011849,2961101458,,638027,133214,133250,2961101458,PRAHOVA,,,86,"""ȘCOALA GIMNAZIALĂ", SAT MĂRGINENII DE JOS," COMUNA FILIPEȘTII DE TÎRG""",SCOALA GIMNAZIALA SAT MARGINENII DE JOS COMUNA FILIPESTII DE TIRG,MĂRGINENII DE JOS,MĂRGINENII DE JOS
2845702,2971102283,,6606650,130534,130543,2971102283,PRAHOVA,,,239,"""PALATUL COPIILOR"," MUNICIPIUL PLOIEȘTI""",PALATUL COPIILOR MUNICIPIUL PLOIESTI,PLOIEŞTI,Mărăşeşti,
,2962104072,2961100317,636005,130614,130669,2962104072,PRAHOVA,,,106C,"""ȘCOALA PRIMARĂ", SAT MOARA NOUĂ," COMUNA BERCENI""",SCOALA PRIMARA SAT MOARA NOUA COMUNA BERCENI,MOARA NOUĂ,ȘCOLII
,2962106689,2961102364,641660,132342,132351,2962106689,PRAHOVA,,,660A,"""GRĂDINIȚA CU PROGRAM NORMAL NR. 1"," COMUNA BERTEA""",GRADINITA CU PROGRAM NORMAL NR 1 COMUNA BERTEA,BERTEA,PRINCIPALĂ,
,2962104927,2961101856,637487,132510,132556,2962104927,PRAHOVA,,,52,"""ȘCOALA GIMNAZIALĂ", SAT ROTARI," COMUNA CEPTURA""",SCOALA GIMNAZIALA SAT ROTARI COMUNA CEPTURA,ROTARI,PRINCIPALĂ
2843868,2961102129,,635477,130534,130543,2961102129,PRAHOVA,,,328,"""COLEGIUL TEHNIC """"TOMA N. SOCOLESCU"""""," MUNICIPIUL PLOIEȘTI""",COLEGIUL TEHNIC TOMA N SOCOLESCU MUNICIPIUL PLOIESTI,PLOIEŞTI,GHE GR.CANTACUZINO,
29001403,2961107324,,638273,133615,133624,2961107324,PRAHOVA,,,154,"""ȘCOALA GIMNAZIALĂ"," COMUNA GORNET-CRICOV""",SCOALA GIMNAZIALA COMUNA GORNET CRICOV,GORNET-CRICOV,GORNET-CRICOV,
29169963,2961101603,,640460,130534,130543,2961101603,PRAHOVA,,,23,"""GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 38"," MUNICIPIUL PLOIEȘTI""",GRADINITA CU PROGRAM PRELUNGIT NR 38 MUNICIPIUL PLOIESTI,PLOIEŞTI,POȘTEI,
,2962105806,2961102581,375584,133688,133697,2962105806,PRAHOVA,,,361,"""GRĂDINIȚA CU PROGRAM NORMAL"," COMUNA GURA VADULUI""",GRADINITA CU PROGRAM NORMAL COMUNA GURA VADULUI,GURA VADULUI,PRINCIPALĂ,
