COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
,3162101513,3161100973,,140084,140100,3162101513,SĂLAJ,,,72,GRĂDINIȚA CU PROGRAM NORMAL CIOCMANI,GRADINITA CU PROGRAM NORMAL CIOCMANI,CIOCMANI,Principală,
,3162104222,3161100815,,140958,140967,3162104222,SĂLAJ,,,28,GRĂDINIȚA CU PROGRAM NORMAL DOBRIN,GRADINITA CU PROGRAM NORMAL DOBRIN,DOBRIN,Principală,
4291468,3161100123,,832130,139884,139893,3161100123,SĂLAJ,,,11,"""LICEUL TEHNOLOGIC """"IOAN OSSIAN"""" ȘIMLEU SILVANIEI""",LICEUL TEHNOLOGIC IOAN OSSIAN SIMLEU SILVANIEI,ŞIMLEU SILVANIEI,SIMION BĂRNUȚIU,
32108028,3161101065,,310664698,139704,139713,3161101065,SĂLAJ,,,4,"""GRĂDINIȚA CU PROGRAM PRELUNGIT """"PINOCHIO """" ZALĂU""",GRADINITA CU PROGRAM PRELUNGIT PINOCHIO ZALAU,ZALĂU,Păcii,
,3162103094,3161100114,,141232,141296,3162103094,SĂLAJ,,,68,GRĂDINIȚA CU PROGRAM NORMAL POPTELEAC,GRADINITA CU PROGRAM NORMAL POPTELEAC,POPTELEAC,Principală,
4494829,3181100092,,3002956,139704,139713,3181100092,SĂLAJ,,,14,CLUBUL SPORTIV ȘCOLAR ZALĂU,CLUBUL SPORTIV SCOLAR ZALAU,ZALĂU,Crişan,
,3162101522,3161100973,,140084,140093,3162101522,SĂLAJ,,,265,GRĂDINIȚA CU PROGRAM NORMAL BĂBENI,GRADINITA CU PROGRAM NORMAL BABENI,BĂBENI,Principală,
,3162104041,3161100896,,142006,142033,3162104041,SĂLAJ,,,24,ȘCOALA PRIMARĂ DOH,SCOALA PRIMARA DOH,DOH,Strent,
33547676,3161104231,,661581,139982,140020,3161104231,SĂLAJ,,,22,ȘCOALA GIMNAZIALĂ NR.1 JEBUCU,SCOALA GIMNAZIALA NR 1 JEBUCU,JEBUCU,Principală,
4792280,3161100937,,662779,141447,141456,3161100937,SĂLAJ,,,7,"""LICEUL TEHNOLOGIC """"LIVIU REBREANU"""" HIDA""",LICEUL TEHNOLOGIC LIVIU REBREANU HIDA,HIDA,MIHAI EMINESCU,
25198028,3161100426,,663735,142499,142505,3161100426,SĂLAJ,,,332,ȘCOALA GIMNAZIALĂ NR.1 RUS,SCOALA GIMNAZIALA NR 1 RUS,RUS,Bisericii,
,3162102776,3161100322,,140672,140707,3162102776,SĂLAJ,,,187A,GRĂDINIȚA CU PROGRAM NORMAL BREBI,GRADINITA CU PROGRAM NORMAL BREBI,BREBI,Principală,
,3162101635,3161104421,,139811,139857,3162101635,SĂLAJ,,,115,GRĂDINIȚA CU PROGRAM NORMAL RONA,GRADINITA CU PROGRAM NORMAL RONA,RONA,Principală,
,3162101558,3161100869,,140823,140841,3162101558,SĂLAJ,,,191,GRĂDINIȚA CU PROGRAM NORMAL CRISTUR CRIȘENI,GRADINITA CU PROGRAM NORMAL CRISTUR CRISENI,CRISTUR CRIŞENI,Principală,
,3162103777,3161100806,,142177,142211,3162103777,SĂLAJ,,,134,ȘCOALA PRIMARĂ TRANIȘ,SCOALA PRIMARA TRANIS,TRANIŞ,Principală,
,3162102559,3161101124,,140770,140789,3162102559,SĂLAJ,,,85,GRĂDINIȚA CU PROGRAM NORMAL CRISTOLȚ,GRADINITA CU PROGRAM NORMAL CRISTOLT,CRISTOLŢ,Principală,
,3162102681,3161100964,,143021,143030,3162102681,SĂLAJ,,,89,GRĂDINIȚA CU PROGRAM NORMAL VÎRȘOLȚ,GRADINITA CU PROGRAM NORMAL VIRSOLT,VÂRŞOLŢ,Principală,
4566496,3171100033,,3002982,139704,139713,3171100033,SĂLAJ,,,27,PALATUL COPIILOR ZALĂU,PALATUL COPIILOR ZALAU,ZALĂU,Cloşca,
,3162103551,3161104326,,139982,140039,3162103551,SĂLAJ,,,78,GRĂDINIȚA CU PROGRAM NORMAL MESTEACĂNU,GRADINITA CU PROGRAM NORMAL MESTEACANU,MESTEACĂNU,Principală,
,3162102704,3161100964,,143021,143049,3162102704,SĂLAJ,,,215,GRĂDINIȚA CU PROGRAM NORMAL RECEA,GRADINITA CU PROGRAM NORMAL RECEA,RECEA,Principală,
21702458,3161100105,,664131,142952,142961,3161100105,SĂLAJ,,,100,ȘCOALA GIMNAZIALĂ NR.1 VALCĂU DE JOS,SCOALA GIMNAZIALA NR 1 VALCAU DE JOS,VALCĂU DE JOS,Principală,
23023259,3161104308,,663371,142122,142131,3161104308,SĂLAJ,,,197,ȘCOALA GIMNAZIALĂ NR.1 MIRȘID,SCOALA GIMNAZIALA NR 1 MIRSID,MIRŞID,Principală,
,3162102993,3161100697,,142854,142872,3162102993,SĂLAJ,,,50,ȘCOALA PRIMARĂ VALEA POMILOR,SCOALA PRIMARA VALEA POMILOR,VALEA POMILOR,Principală,
,3162102197,3161100105,,142952,143012,3162102197,SĂLAJ,,,179,ȘCOALA GIMNAZIALĂ VALCĂU DE SUS,SCOALA GIMNAZIALA VALCAU DE SUS,VALCĂU DE SUS,Principală,
21718640,3161100358,,663943,142710,142729,3161100358,SĂLAJ,,,235,"""ȘCOALA GIMNAZIALĂ """"VASILE LUCĂCEL"""" SOMEȘ ODORHEI""",SCOALA GIMNAZIALA VASILE LUCACEL SOMES ODORHEI,SOMEŞ-ODORHEI,Principală,
4495026,3161100498,,663670,142426,142435,3161100498,SĂLAJ,,,50,ȘCOALA GIMNAZIALĂ NR.1 ROMÂNAȘI,SCOALA GIMNAZIALA NR 1 ROMANASI,ROMÂNAŞI,Principală,
,3162104068,3161100711,,141134,141143,3162104068,SĂLAJ,,,28A,GRĂDINIȚA CU PROGRAM NORMAL GÎLGĂU,GRADINITA CU PROGRAM NORMAL GILGAU,GÂLGĂU,Principală,
30153022,3161200591,,696006,139704,139713,3161200591,SĂLAJ,,,1,"""ȘCOALA POSTLICEALĂ """"CHRISTIANA"""" ZALĂU""",SCOALA POSTLICEALA CHRISTIANA ZALAU,ZALĂU,TORENTULUI,
,3162100227,3161104335,,142612,142649,3162100227,SĂLAJ,,,344A,ȘCOALA PRIMARĂ NR.2 MAL,SCOALA PRIMARA NR 2 MAL,MAL,Principală,
,3162102577,3161101124,,140770,140814,3162102577,SĂLAJ,,,20,GRĂDINIȚA CU PROGRAM NORMAL VĂLENI,GRADINITA CU PROGRAM NORMAL VALENI,VĂLENI,Principală,
4566372,3161100367,,1182386,139704,139713,3161100367,SĂLAJ,,,59,"""COLEGIUL TEHNIC """"ALESANDRU PAPIU ILARIAN"""" ZALĂU""",COLEGIUL TEHNIC ALESANDRU PAPIU ILARIAN ZALAU,ZALĂU,MIHAI VITEAZUL,
,3162101843,3161100616,,140146,140155,3162101843,SĂLAJ,,,66,GRĂDINIȚA CU PROGRAM NORMAL BĂLAN,GRADINITA CU PROGRAM NORMAL BALAN,BĂLAN,Principală,
,3162103569,3161104326,,139982,139991,3162103569,SĂLAJ,,,251,GRĂDINIȚA CU PROGRAM NORMAL ALMAȘU,GRADINITA CU PROGRAM NORMAL ALMASU,ALMAŞU,Principală,
,3162102722,3161100322,,140672,140690,3162102722,SĂLAJ,,,69A,ȘCOALA PRIMARĂ BORZA,SCOALA PRIMARA BORZA,BORZA,Principală,
,3162103922,3161100783,,141722,141740,3162103922,SĂLAJ,,,215,ȘCOALA GIMNAZIALĂ COSNICIU DE JOS,SCOALA GIMNAZIALA COSNICIU DE JOS,COSNICIU DE JOS,Principală,
,3162102003,3161104362,,142881,142907,3162102003,SĂLAJ,,,64,GRĂDINIȚA CU PROGRAM NORMAL ILIȘUA,GRADINITA CU PROGRAM NORMAL ILISUA,ILIŞUA,Principală,
,3162100444,3161104475,666385,142284,142293,3162100444,SĂLAJ,,,417,GRĂDINIȚA CU PROGRAM PRELUNGIT NR.1 PERICEI,GRADINITA CU PROGRAM PRELUNGIT NR 1 PERICEI,PERICEI,BISERICII,
,3162102188,3161100105,,142952,143003,3162102188,SĂLAJ,,,134,ȘCOALA PRIMARĂ SUBCETATE,SCOALA PRIMARA SUBCETATE,SUB CETATE,Principală,
4637546,3161100304,,311157977,139704,139713,3161100304,SĂLAJ,,,2,GRĂDINIȚA CU PROGRAM PRELUNGIT NR.12 ZALĂU,GRADINITA CU PROGRAM PRELUNGIT NR 12 ZALAU,ZALĂU,Lazăr Gheorghe,
5546225,3121100044,,661232,139704,139713,3121100044,SĂLAJ,,,2,INSPECTORATUL ȘCOLAR JUDEȚEAN SĂLAJ,INSPECTORATUL SCOLAR JUDETEAN SALAJ,ZALĂU,UNIRII,
26362942,3161100376,,663814,142550,142587,3161100376,SĂLAJ,,,138,ȘCOALA GIMNAZIALĂ NR.1 DEJA,SCOALA GIMNAZIALA NR 1 DEJA,DEJA,Principală,
,3162101983,3161104362,,142881,142890,3162101983,SĂLAJ,,,11,GRĂDINIȚA CU PROGRAM NORMAL NR.2 SĂRMĂȘAG,GRADINITA CU PROGRAM NORMAL NR 2 SARMASAG,ŞĂRMĂŞAG,Parcului,
10244061,3161100887,,3073943,139704,139713,3161100887,SĂLAJ,,,75,"""ȘCOALA GIMNAZIALĂ """"CORNELIU COPOSU"""" ZALĂU""",SCOALA GIMNAZIALA CORNELIU COPOSU ZALAU,ZALĂU,Bărnuţiu Simion,
,3162104005,3161100896,,142006,142060,3162104005,SĂLAJ,,,24,GRĂDINIȚA CU PROGRAM NORMAL UILEACUL ȘIMLEULUI,GRADINITA CU PROGRAM NORMAL UILEACUL SIMLEULUI,UILEACU ŞIMLEULUI,Principală,
,3162101531,3161100869,,140823,140850,3162101531,SĂLAJ,,,96,ȘCOALA PRIMARĂ GÎRCEIU,SCOALA PRIMARA GIRCEIU,GÂRCEIU,Principală,
,3162102378,3161100991,,140324,140342,3162102378,SĂLAJ,,,115,GRĂDINIȚA CU PROGRAM NORMAL BORLA,GRADINITA CU PROGRAM NORMAL BORLA,BORLA,Felszeg,
,3162102428,3161100661,,141081,141090,3162102428,SĂLAJ,,,,GRĂDINIȚA CU PROGRAM NORMAL FILDU DE JOS,GRADINITA CU PROGRAM NORMAL FILDU DE JOS,FILDU DE JOS,,
,3162100209,3161100738,,141535,141562,3162100209,SĂLAJ,,,495,GRĂDINIȚA CU PROGRAM NORMAL STÎRCIU,GRADINITA CU PROGRAM NORMAL STIRCIU,STÂRCIU,Principală,
,3162104213,3161100815,,140958,141009,3162104213,SĂLAJ,,,28,ȘCOALA PRIMARĂ SÎNCRAIU SILVANIEI,SCOALA PRIMARA SINCRAIU SILVANIEI,SÂNCRAIU SILVANIEI,Principală,
,3162103827,3161100806,,142177,142195,3162103827,SĂLAJ,,,43,GRĂDINIȚA CU PROGRAM NORMAL NR.1 CHEUD,GRADINITA CU PROGRAM NORMAL NR 1 CHEUD,CHEUD,Principală,
,3162101504,3161100973,,140084,140100,3162101504,SĂLAJ,,,72,"""ȘCOALA PRIMARĂ """"VASILE ILUȚIU"""" CIOCMANI""",SCOALA PRIMARA VASILE ILUTIU CIOCMANI,CIOCMANI,Principală,
31989779,3161100634,,311157953,139704,139713,3161100634,SĂLAJ,,,1,"""GRĂDINIȚA CU PROGRAM PRELUNGIT """"CĂSUȚA CU POVEȘTI"""" ZALĂU""",GRADINITA CU PROGRAM PRELUNGIT CASUTA CU POVESTI ZALAU,ZALĂU,Dumbrava,
32040143,3161100548,,310667559,139704,139713,3161100548,SĂLAJ,,,3,"""GRĂDINIȚA CU PROGRAM PRELUNGIT """"VOINICEL"""" ZALĂU""",GRADINITA CU PROGRAM PRELUNGIT VOINICEL ZALAU,ZALĂU,Sfânta Vineri,
,3162103809,3161100806,,142177,142195,3162103809,SĂLAJ,,,278,ȘCOALA PRIMARĂ NR.2 CHEUD,SCOALA PRIMARA NR 2 CHEUD,CHEUD,Principală,
,3162103515,3161100408,,143067,143129,3162103515,SĂLAJ,,,20,ȘCOALA PRIMARĂ VALEA LUNGĂ,SCOALA PRIMARA VALEA LUNGA,VALEA LUNGĂ,Principală,
,3162102749,3161100322,,140672,140690,3162102749,SĂLAJ,,,69A,GRĂDINIȚA CU PROGRAM NORMAL BORZA,GRADINITA CU PROGRAM NORMAL BORZA,BORZA,Principală,
,3162103474,3161100575,,139884,139900,3162103474,SĂLAJ,,,21,GRĂDINIȚA CU PROGRAM NORMAL BIC,GRADINITA CU PROGRAM NORMAL BIC,BIC,Principală,
20776732,3161104258,,310335912,139884,139893,3161104258,SĂLAJ,,,128,ȘCOALA GIMNAZIALĂ NR.1 PUSTA,SCOALA GIMNAZIALA NR 1 PUSTA,ŞIMLEU SILVANIEI,PUSTA,
,3162104023,3161100896,,142006,142042,3162104023,SĂLAJ,,,167,GRĂDINIȚA CU PROGRAM NORMAL GIURTELECU ȘIMLEULUI,GRADINITA CU PROGRAM NORMAL GIURTELECU SIMLEULUI,GIURTELECU ŞIMLEULUI,Principală,
4291816,3151104271,,3002970,139740,139759,3151104271,SĂLAJ,,,29,CLUBUL COPIILOR CEHU SILVANIEI,CLUBUL COPIILOR CEHU SILVANIEI,CEHU SILVANIEI,TRANDAFIRILOR,
,3162103795,3161100806,,142177,142195,3162103795,SĂLAJ,,,43,"""ȘCOALA GIMNAZIALĂ """"PETRE HOSSU"""" CHEUD""",SCOALA GIMNAZIALA PETRE HOSSU CHEUD,CHEUD,Principală,
,3162102351,3161100643,,142774,142783,3162102351,SĂLAJ,,,180,GRĂDINIȚA CU PROGRAM NORMAL SURDUC,GRADINITA CU PROGRAM NORMAL SURDUC,SURDUC,Principală,
4291905,3161100557,,661335,139884,139893,3161100557,SĂLAJ,,,49/B,"""COLEGIUL NAȚIONAL """"SIMION BĂRNUȚIU"""" ȘIMLEU SILVANIEI""",COLEGIUL NATIONAL SIMION BARNUTIU SIMLEU SILVANIEI,ŞIMLEU SILVANIEI,01.dec.18,
,3162101305,3161100982,,142337,142355,3162101305,SĂLAJ,,,163,ȘCOALA PRIMARĂ NR.3 FĂGETU,SCOALA PRIMARA NR 3 FAGETU,FĂGETU,Principală,
,3162103818,3161100806,,142177,142202,3162103818,SĂLAJ,,,229,GRĂDINIȚA CU PROGRAM NORMAL SOMEȘ GURUSLĂU,GRADINITA CU PROGRAM NORMAL SOMES GURUSLAU,SOMEŞ GURUSLĂU,Principală,
25205834,3161100842,,663905,142676,142685,3161100842,SĂLAJ,,,466,ȘCOALA GIMNAZIALĂ NR.1 SÎNMIHAIU ALMAȘULUI,SCOALA GIMNAZIALA NR 1 SINMIHAIU ALMASULUI,SÂNMIHAIU ALMAŞULUI,Principală,
,3162103388,3161100385,,140627,140636,3162103388,SĂLAJ,,,560,GRĂDINIȚA CU PROGRAM NORMAL CRASNA,GRADINITA CU PROGRAM NORMAL CRASNA,CRASNA,Principală,
,3162103266,3161100955,,139704,139713,3162103266,SĂLAJ,,,40/A,"""GRĂDINIȚA CU PROGRAM NORMAL """"WESSELENYI"""" ZALĂU""",GRADINITA CU PROGRAM NORMAL WESSELENYI ZALAU,ZALĂU,Simion Bărnuțiu,
25018712,3161100168,,,139704,139713,3161100168,SĂLAJ,,,77,GRĂDINIȚA CU PROGRAM PRELUNGIT NR.5 ZALĂU,GRADINITA CU PROGRAM PRELUNGIT NR 5 ZALAU,ZALĂU,CORNELIU COPOSU,
32007481,3161100824,,310664741,139740,139759,3161100824,SĂLAJ,,,14,"""GRĂDINIȚA CU PROGRAM PRELUNGIT """"PITICOT"""" CEHU SILVANIEI""",GRADINITA CU PROGRAM PRELUNGIT PITICOT CEHU SILVANIEI,CEHU SILVANIEI,GHEORGHE POP DE BĂSEȘTI,
,3162100245,3161104335,,142612,142649,3162100245,SĂLAJ,,,92,GRĂDINIȚA CU PROGRAM NORMAL NR.1 MAL,GRADINITA CU PROGRAM NORMAL NR 1 MAL,MAL,Principală,
,3162102482,3161104389,,140379,140404,3162102482,SĂLAJ,,,235,ȘCOALA PRIMARĂ BOGDANA,SCOALA PRIMARA BOGDANA,BOGDANA,Principală,
,3162102265,3161100851,,140208,140235,3162102265,SĂLAJ,,,137,ȘCOALA PRIMARĂ PECEIU,SCOALA PRIMARA PECEIU,PECEIU,Principală,
21636318,3161100982,,663577,142337,142346,3161100982,SĂLAJ,,,134,ȘCOALA GIMNAZIALĂ NR.1 PLOPIȘ,SCOALA GIMNAZIALA NR 1 PLOPIS,PLOPIŞ,Principală,
