COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
29145999,1561101643,,468202,66697,66704,1561101643,DÂMBOVIŢA,,,681,ȘCOALA GIMNAZIALĂ COJASCA,SCOALA GIMNAZIALA COJASCA,COJASCA,PRINCIPALĂ,
,1562103238,1561105819,,66152,66170,1562103238,DÂMBOVIŢA,,,1156,GRĂDINIȚA CU PROGRAM NORMAL DÂMBOVICIOARA BRANIȘTEA,GRADINITA CU PROGRAM NORMAL DAMBOVICIOARA BRANISTEA,DÂMBOVICIOARA,PRINCIPALĂ,
,1562104067,1561100963,,69063,69152,1562104067,DÂMBOVIŢA,,,1,GRĂDINIȚA CU PROGRAM NORMAL OGREA VALEA LUNGĂ,GRADINITA CU PROGRAM NORMAL OGREA VALEA LUNGA,VALEA LUNGĂ OGREA,PRINCIPALĂ,
4280019,1561101019,,1146162,105534,105543,1561101019,DÂMBOVIŢA,,,110,LICEUL TEHNOLOGIC TĂRTĂȘEȘTI,LICEUL TEHNOLOGIC TARTASESTI,TĂRTĂŞEŞTI,INDEPENDENŢEI,
,1562104203,1561100176,,65752,65805,1562104203,DÂMBOVIŢA,,,273,GRĂDINIȚA CU PROGRAM NORMAL NR.2 IONEȘTI LÂNĂRIE PETREȘTI,GRADINITA CU PROGRAM NORMAL NR 2 IONESTI LANARIE PETRESTI,IONEŞTI,PRINCIPALĂ,
,1562102056,1561100271,,68627,68672,1562102056,DÂMBOVIŢA,,,1,ȘCOALA PRIMARĂ GHIMPAȚI RĂCARI,SCOALA PRIMARA GHIMPATI RACARI,GHIMPAŢI,SCOLII,
,1562101964,1561101688,,65431,65459,1562101964,DÂMBOVIŢA,,,29,GRĂDINIȚA CU PROGRAM NORMAL GORGOTA RĂZVAD,GRADINITA CU PROGRAM NORMAL GORGOTA RAZVAD,GORGOTA,PRINCIPALĂ,
,1562103093,1561101607,,65841,65850,1562103093,DÂMBOVIŢA,,,56,ȘCOALA GIMNAZIALĂ NR.2 MORENI,SCOALA GIMNAZIALA NR 2 MORENI,MORENI,SIRIUS,
,1562104845,1561100131,,105534,105552,1562104845,DÂMBOVIŢA,,,301,ȘCOALA GIMNAZIALĂ BÂLDANA TĂRTĂȘEȘTI,SCOALA GIMNAZIALA BALDANA TARTASESTI,BÂLDANA,NORDULUI,
,1562104483,1561101539,,66474,66483,1562104483,DÂMBOVIŢA,,,1228 B,GRĂDINIȚA CU PROGRAM NORMAL BUCȘANI,GRADINITA CU PROGRAM NORMAL BUCSANI,BUCŞANI,PRINCIPALĂ,
,1562100592,1561101435,,101840,101859,1562100592,DÂMBOVIŢA,,,2,GRĂDINIȚA CU PROGRAM NORMAL CIOCĂNEȘTI,GRADINITA CU PROGRAM NORMAL CIOCANESTI,CIOCĂNEŞTI,LACURILOR,
,1562102911,1561101141,,69526,69553,1562102911,DÂMBOVIŢA,,,8,GRĂDINIȚA CU PROGRAM NORMAL IZVOARELE VOINEȘTI,GRADINITA CU PROGRAM NORMAL IZVOARELE VOINESTI,IZVOARELE,INV.ALEXANDRU GEORGESCU,
29150472,1561101593,,469505,68253,68262,1561101593,DÂMBOVIŢA,,,943,ȘCOALA GIMNAZIALĂ MORTENI,SCOALA GIMNAZIALA MORTENI,MORTENI,PRINCIPALĂ,
,1562105493,1561105611,,66081,66090,1562105493,DÂMBOVIŢA,,,61,GRĂDINIȚA CU PROGRAM NORMAL NR.2 TITU TIRG,GRADINITA CU PROGRAM NORMAL NR 2 TITU TIRG,TITU,CUZA VODA,
29144063,1561100244,,467284,65501,65510,1561100244,DÂMBOVIŢA,,,216,ȘCOALA GIMNAZIALĂ ULMI,SCOALA GIMNAZIALA ULMI,ULMI,PRINCIPALĂ,
,1562103794,1561101227,,67675,67693,1562103794,DÂMBOVIŢA,,,1,ȘCOALA GIMNAZIALĂ BUTOIU DE JOS HULUBEȘTI,SCOALA GIMNAZIALA BUTOIU DE JOS HULUBESTI,BUTOIU DE JOS,PRINCIPALĂ,
,1562103134,1561101037,,179711,67283,1562103134,DÂMBOVIŢA,,,720,GRĂDINIȚA CU PROGRAM NORMAL VLĂDENI,GRADINITA CU PROGRAM NORMAL VLADENI,VLĂDENI,PRINCIPALĂ,
,1562105977,1561105801,,67014,67078,1562105977,DÂMBOVIŢA,,,148,GRĂDINIȚA CU PROGRAM NORMAL FRASINU CORNEȘTI,GRADINITA CU PROGRAM NORMAL FRASINU CORNESTI,FRASINU,PRINCIPALĂ,
,1562104049,1561101557,,68002,68020,1562104049,DÂMBOVIŢA,,,1,GRĂDINIȚA CU PROGRAM NORMAL DRĂGĂEȘTI PĂMÂNTENI MĂNEȘTI,GRADINITA CU PROGRAM NORMAL DRAGAESTI PAMANTENI MANESTI,DRĂGĂEŞTI PĂMÂNTENI,PRINCIPALĂ,
29145719,1561105733,,467909,179917,66296,1561105733,DÂMBOVIŢA,,,73,ȘCOALA GIMNAZIALĂ RÂU ALB DE JOS,SCOALA GIMNAZIALA RAU ALB DE JOS,RÂU ALB DE JOS,CIOBĂNEȘTI,
29145794,1561101299,,469206,67906,67915,1561101299,DÂMBOVIŢA,,,84,ȘCOALA GIMNAZIALĂ NR.2 LUNGULEȚU,SCOALA GIMNAZIALA NR 2 LUNGULETU,LUNGULEŢU,PRINCIPALĂ,
,1562104221,1561100176,,65752,65798,1562104221,DÂMBOVIŢA,,,186,GRĂDINIȚA CU PROGRAM NORMAL GRECI PETREȘTI,GRADINITA CU PROGRAM NORMAL GRECI PETRESTI,GRECI,PRINCIPALĂ,
