COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata,
,3862104225,3861100881,,172153,172206,3862104225,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,MLĂCENI,,,
,3862103192,3861100949,1124504,167794,167874,3862103192,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,VALEA LUI STAN,,,
29008304,3861105357,,6348002,172992,173007,3861105357,VÂLCEA,,,,SCOALA GIMNAZIALA SINESTI,SCOALA GIMNAZIALA SINESTI,SINEŞTI,,,
2541762,3861105131,,742957,168452,168461,3861105131,VÂLCEA,,,,"""LICEUL TEHNOLOGIC """"PETRACHE POENARU"""" BALCESTI""",LICEUL TEHNOLOGIC PETRACHE POENARU BALCESTI,BĂLCEŞTI,,,
,3862100411,3861105384,,169896,169921,3862100411,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL NR 1,GRADINITA CU PROGRAM NORMAL NR 1,COŞANI,,,
,3862103925,3861101086,,172698,172705,3862103925,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,ROŞIILE,,,
,3862101692,3861100786,,167696,167703,3862101692,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,CHEIA,,,
29164095,3861101398,,741874,171879,171888,3861101398,VÂLCEA,,,,SCOALA GIMNAZIALA ORLESTI,SCOALA GIMNAZIALA ORLESTI,ORLEŞTI,,,
,3862102476,3861100872,,168880,168899,3862102476,VÂLCEA,,,,SCOALA PRIMARA OLTENI,SCOALA PRIMARA OLTENI,OLTENI,,,
13895110,3871105023,,740533,167473,167482,3871105023,VÂLCEA,,,,PALATUL COPIILOR,PALATUL COPIILOR,RÂMNICU VÂLCEA,Parcul Mircea cel Batran,,
,3862103287,3861105271,,171272,171281,3862103287,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,MĂLDĂREŞTI,,,
,3862102399,3861100723,,168675,168693,3862102399,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,BERISLĂVEŞTI,,,
,3862102716,3861100637,,168791,168826,3862102716,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,BERCIOIU,,,
,3862102508,3861100058,,171067,171094,3862102508,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,TURCEŞTI,,,
25403116,3861100664,,740698,169583,169654,3861100664,VÂLCEA,,,,SCOALA GIMNAZIALA FAURESTI,SCOALA GIMNAZIALA FAURESTI,FĂUREŞTI,,,
,3862105045,3861100506,1125182,167473,167482,3862105045,VÂLCEA,,,,GRADINITA CU PROGRAM PRELUNGIT OSTROVENI 2,GRADINITA CU PROGRAM PRELUNGIT OSTROVENI 2,RÂMNICU VÂLCEA,,,
,3862102933,3861100664,,169583,169592,3862102933,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,MILEŞTI,,,
,3862102024,3861101335,,172082,172135,3862102024,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,VALEA CHEII,,,
,3862104953,3861105244,,168372,168434,3862104953,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,TĂTĂRANI,,,
