COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
,3562104813,3561101742,,158699,158724,3562104813,TIMIŞ,,,,SCOALA GIMNAZIALA UTVIN COM.SANMIHAIU ROMAN,SCOALA GIMNAZIALA UTVIN COM SANMIHAIU ROMAN,UTVIN,,
4691600,3561100809,,714754,155350,155369,3561100809,TIMIŞ,,,42,"""LICEUL TEHNOLOGIC """"AUREL VLAICU"""" MUN.LUGOJ""",LICEUL TEHNOLOGIC AUREL VLAICU MUN LUGOJ,LUGOJ,Cernei,
123456,3561202153,,353401255,155243,155252,3561202153,TIMIŞ,,,13,"""GRADINITA CU PROGRAM PRELUNGIT """"NOTRE DAME"""" MUN. TIMISOARA""",GRADINITA CU PROGRAM PRELUNGIT NOTRE DAME MUN TIMISOARA,TIMIŞOARA,B-dul Regele Carol I,
,3562103726,3561101163,,157086,157148,3562103726,TIMIŞ,,,,SCOALA PRIMARA PERCOSOVA ORAS GATAIA,SCOALA PRIMARA PERCOSOVA ORAS GATAIA,PERCOSOVA,,
,3562103893,3561100117,,158010,158038,3562103893,TIMIŞ,,,,GRADINITA CU PROGRAM NORMAL CALACEA COM.ORTISOARA,GRADINITA CU PROGRAM NORMAL CALACEA COM ORTISOARA,CĂLACEA,,
,3562105348,3561101484,,155350,155369,3562105348,TIMIŞ,,,70,GRADINITA CU PROGRAM NORMAL NR.11 MUN.LUGOJ,GRADINITA CU PROGRAM NORMAL NR 11 MUN LUGOJ,LUGOJ,LIBERTATII,
,3562102413,3561106322,,155546,155573,3562102413,TIMIŞ,,,,SCOALA PRIMARA FADIMAC COM.BALINT,SCOALA PRIMARA FADIMAC COM BALINT,FĂDIMAC,,
,3562103097,3561101968,,158449,158467,3562103097,TIMIŞ,,,,SCOALA PRIMARA BERINI COM. SACOSU TURCESC,SCOALA PRIMARA BERINI COM SACOSU TURCESC,BERINI,,
29121965,3561101837,,711518,155350,155369,3561101837,TIMIŞ,,,05.iul,"""SCOALA GIMNAZIALA """"ANISOARA ODEANU"""" MUN.LUGOJ""",SCOALA GIMNAZIALA ANISOARA ODEANU MUN LUGOJ,LUGOJ,Bucegi,
,3562105823,3561101638,,158528,158546,3562105823,TIMIŞ,,,,SCOALA PRIMARA BARATEAZ COM.SATCHINEZ,SCOALA PRIMARA BARATEAZ COM SATCHINEZ,BĂRĂTEAZ,,
,3562104677,3561106688,,155458,155476,3562104677,TIMIŞ,,,,GRADINITA CU PROGRAM NORMAL OPATITA ORAS DETA,GRADINITA CU PROGRAM NORMAL OPATITA ORAS DETA,OPATIŢA,,
18190331,3561101136,,713126,157424,157433,3561101136,TIMIŞ,,,830,"""SCOALA GIMNAZIALA """"MARTIN SUBONI""""COM.JEBEL""",SCOALA GIMNAZIALA MARTIN SUBONICOM JEBEL,JEBEL,,
