COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
,1262101123,1261102879,,59764,59782,1262101123,CLUJ,,,,"""GRĂDINIȚA CU PROGRAM NORMAL CEANU MIC"," COM. TURENI""",GRADINITA CU PROGRAM NORMAL CEANU MIC COM TURENI,CEANU MIC,
,1262100651,1261102897,120441242,56461,56513,1262100651,CLUJ,,,72,"""ȘCOALA PRIMARĂ VĂLENI"," COM. CĂLĂȚELE""",SCOALA PRIMARA VALENI COM CALATELE,VĂLENI,
18006391,1261102522,,120440030,59327,59336,1261102522,CLUJ,,,150,"""ȘCOALA GIMNAZIALĂ """"BORBELY JOZSEF"""" SĂVĂDISLA"," COM. SĂVĂDISLA""",SCOALA GIMNAZIALA BORBELY JOZSEF SAVADISLA COM SAVADISLA,SĂVĂDISLA,
,1262100384,1261100131,,57644,57680,1262100384,CLUJ,,,110,"""ȘCOALA PRIMARĂ NICULA"," COM. FIZEȘU GHERLII""",SCOALA PRIMARA NICULA COM FIZESU GHERLII,NICULA,PRINCIPALA
,1262100479,1261102644,,57163,57216,1262100479,CLUJ,,,,"""GRĂDINIȚA CU PROGRAM NORMAL VÂNĂTORI"," COM. CIUCEA""",GRADINITA CU PROGRAM NORMAL VANATORI COM CIUCEA,VÂNĂTORI,PRINCIPALA
4847530,1261103749,,121325237,54975,54984,1261103749,CLUJ,,,25,"""LICEUL TEORETIC """"AVRAM IANCU"""" CLUJ-NAPOCA""",LICEUL TEORETIC AVRAM IANCU CLUJ NAPOCA,CLUJ-NAPOCA,Ghibu Onisifor,
4722528,1261103211,,120447612,54975,54984,1261103211,CLUJ,,,1,CENTRUL ȘCOLAR PENTRU EDUCAȚIE INCLUZIVĂ CLUJ-NAPOCA,CENTRUL SCOLAR PENTRU EDUCATIE INCLUZIVA CLUJ NAPOCA,CLUJ-NAPOCA,Coşbuc George,
17965642,1261103984,,120798475,54975,54984,1261103984,CLUJ,,,67,"""GRĂDINIȚA CU PROGRAM PRELUNGIT """"FLOARE DE IRIS"""" CLUJ-NAPOCA""",GRADINITA CU PROGRAM PRELUNGIT FLOARE DE IRIS CLUJ NAPOCA,CLUJ-NAPOCA,Războieni,
,1262105145,1261102549,120440781,55473,55543,1262105145,CLUJ,,,,"""ȘCOALA PRIMARĂ INUCU"," COM. AGHIREȘU""",SCOALA PRIMARA INUCU COM AGHIRESU,INUCU,
18033108,1261103188,,120440523,55311,55339,1261103188,CLUJ,,,178,"""ȘCOALA GIMNAZIALĂ """"SIMION BALINT"""" COPĂCENI"," COM. SĂNDULEȘTI""",SCOALA GIMNAZIALA SIMION BALINT COPACENI COM SANDULESTI,COPĂCENI,
4349160,1261104949,,120440602,55008,55017,1261104949,CLUJ,,,5A,"""ȘCOALA GIMNAZIALĂ """"AVRAM IANCU"""" DEJ""",SCOALA GIMNAZIALA AVRAM IANCU DEJ,DEJ,Mărăști,
,1262101245,1261103188,120440511,55311,55320,1262101245,CLUJ,,,162,"""ȘCOALA PRIMARĂ SĂNDULEȘTI"," COM. SĂNDULEȘTI""",SCOALA PRIMARA SANDULESTI COM SANDULESTI,SĂNDULEŞTI,
4779010,1251103536,,121121007,55008,55017,1251103536,CLUJ,,,4,CLUBUL COPIILOR DEJ,CLUBUL COPIILOR DEJ,DEJ,Nicolae Titulescu,
