COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata,
,2762100799,2761102141,,123674,123683,2762100799,NEAMŢ,,,,"""GRĂDINIȚA CU PROGRAM NORMAL NR. 2"," COMUNA PODOLENI""",GRADINITA CU PROGRAM NORMAL NR 2 COMUNA PODOLENI,PODOLENI,VATRA NOUA,
,2762100573,2761100121,,122347,122383,2762100573,NEAMŢ,,,175,"""ȘCOALA GIMNAZIALĂ ROTUNDA"," COMUNA DOLJEȘTI""",SCOALA GIMNAZIALA ROTUNDA COMUNA DOLJESTI,ROTUNDA,VASILE ALECSANDRI,
14236924,2761101963,,270616380,121732,121741,2761101963,NEAMŢ,,,2,"""ȘCOALA GIMNAZIALĂ"," COMUNA BORLEȘTI""",SCOALA GIMNAZIALA COMUNA BORLESTI,BORLEŞTI,str. Aleea Scolii,
17954414,2761101832,,613041,120726,120735,2761101832,NEAMŢ,,,4,"""ȘCOALA GIMNAZIALĂ NR. 1"," MUNICIPIUL PIATRA-NEAMȚ""",SCOALA GIMNAZIALA NR 1 MUNICIPIUL PIATRA NEAMT,PIATRA-NEAMŢ,G-RAL DASCALESCU,
,2762100962,2761102489,,123255,123362,2762100962,NEAMŢ,,,47,"""ȘCOALA PRIMARĂ VALEA ENEI"," COMUNA ONICENI""",SCOALA PRIMARA VALEA ENEI COMUNA ONICENI,VALEA ENEI,AVIONULUI,
17496864,2761102218,,623876,125061,125070,2761102218,NEAMŢ,,,666,"""ȘCOALA GIMNAZIALĂ NR. 1"," COMUNA ZĂNEȘTI""",SCOALA GIMNAZIALA NR 1 COMUNA ZANESTI,ZĂNEŞTI,Soseaua Nationala,
,2762103549,2761102661,618170,122551,122604,2762103549,NEAMŢ,,,-,"""ȘCOALA PRIMARĂ STEJARU"," COMUNA FARCAȘA""",SCOALA PRIMARA STEJARU COMUNA FARCASA,STEJARU,PRINCIPALA,
,2762103323,2761102272,,123790,123861,2762103323,NEAMŢ,,,209,"""ȘCOALA PRIMARĂ POIANA LARGULUI"," COMUNA POIANA TEIULUI""",SCOALA PRIMARA POIANA LARGULUI COMUNA POIANA TEIULUI,POIANA LARGULUI,PRINCIPALĂ,
,2762103775,2761102896,,121938,121983,2762103775,NEAMŢ,,,,"""GRĂDINIȚA CU PROGRAM NORMAL POIANA"," COMUNA BRUSTURI""",GRADINITA CU PROGRAM NORMAL POIANA COMUNA BRUSTURI,POIANA,DC 172,
,2762100519,2761103011,614057,120888,120913,2762100519,NEAMŢ,,,,"""GRĂDINIȚA CU PROGRAM NORMAL SIMIONEŞTI"," COMUNA CORDUN""",GRADINITA CU PROGRAM NORMAL SIMIONESTI COMUNA CORDUN,SIMIONEŞTI,Vasile Alecsandri,
,2762103228,2761101633,,120726,120735,2762103228,NEAMŢ,,,13,"""GRĂDINIȚA CU PROGRAM NORMAL NR. 19"," MUNICIPIUL PIATRA-NEAMŢ""",GRADINITA CU PROGRAM NORMAL NR 19 MUNICIPIUL PIATRA NEAMT,PIATRA-NEAMŢ,ION IONESCU DE LA BRAD,
18042130,2761101909,,618053,125105,122542,2761101909,NEAMŢ,,,1,"""ȘCOALA GIMNAZIALĂ """"NICOLAE APOSTOL"""""," COMUNA RUGINOASA""",SCOALA GIMNAZIALA NICOLAE APOSTOL COMUNA RUGINOASA,RUGINOASA,PRINCIPALĂ,
,2762101289,2761102123,,121796,121803,2762101289,NEAMŢ,,,102,"""ȘCOALA PRIMARĂ"," COMUNA BOTEȘTI""",SCOALA PRIMARA COMUNA BOTESTI,BOTEŞTI,PRINCIPALĂ,
,2762100989,2761102489,,123255,123326,2762100989,NEAMŢ,,,18,"""ȘCOALA PRIMARĂ PIETROSU"," COMUNA ONICENI""",SCOALA PRIMARA PIETROSU COMUNA ONICENI,PIETROSU,BERZELOR,
17743247,2761102272,,620941,123790,123807,2761102272,NEAMŢ,,,2,"""ȘCOALA GIMNAZIALĂ """"IUSTIN PIRVU"""""," COMUNA POIANA TEIULUI""",SCOALA GIMNAZIALA IUSTIN PIRVU COMUNA POIANA TEIULUI,POIANA TEIULUI,PRINCIPALĂ,
,2762103522,2761102661,618168,122551,122597,2762103522,NEAMŢ,,,-,"""ȘCOALA PRIMARĂ POPEŞTI"," COMUNA FARCAȘA""",SCOALA PRIMARA POPESTI COMUNA FARCASA,POPEŞTI,PRINCIPALA,
,2762100754,2761102512,,124028,124046,2762100754,NEAMŢ,,,25,"""ȘCOALA PRIMARĂ BEŢEŞTI"," COMUNA REDIU""",SCOALA PRIMARA BETESTI COMUNA REDIU,BEŢEŞTI,BISERICII,
15984842,2761102046,,621634,124117,124126,2761102046,NEAMŢ,,,647,"""LICEUL TEHNOLOGIC """"GH. RUSET ROZNOVANU"""""," ORAȘ ROZNOV""",LICEUL TEHNOLOGIC GH RUSET ROZNOVANU ORAS ROZNOV,ROZNOV,TINERETULUI,
,2762101407,2761100184,,120860,120879,2762101407,NEAMŢ,,,1,"""ȘCOALA GIMNAZIALĂ """"COSTACHE NEGRI"""""," MUNICIPIUL ROMAN""",SCOALA GIMNAZIALA COSTACHE NEGRI MUNICIPIUL ROMAN,ROMAN,PETRU RARES,
,2762101054,2761102679,1216864,123013,123086,2762101054,NEAMŢ,,,1,"""ȘCOALA PRIMARĂ SPIRIDONEŞTI"," COMUNA ICUŞEŞTI""",SCOALA PRIMARA SPIRIDONESTI COMUNA ICUSESTI,SPIRIDONEŞTI,PRINCIPALĂ,
17809821,2761100098,,613584,120824,120833,2761100098,NEAMŢ,,,23,"""ȘCOALA GIMNAZIALĂ """"I. GERVESCU"""""," COMUNA SĂVINEȘTI""",SCOALA GIMNAZIALA I GERVESCU COMUNA SAVINESTI,SĂVINEŞTI,TINERETULUI,
17487920,2761102806,,1129499,120968,120977,2761102806,NEAMŢ,,,1,"""ȘCOALA GIMNAZIALĂ NR. 1"," ORAȘ BICAZ""",SCOALA GIMNAZIALA NR 1 ORAS BICAZ,BICAZ,MARCENI,
,2762103635,2761101927,617865,122392,122454,2762103635,NEAMŢ,,,162B,"""ȘCOALA PRIMARĂ VAD"," COMUNA DRAGOMIREȘTI""",SCOALA PRIMARA VAD COMUNA DRAGOMIRESTI,VAD,PRINCIPALĂ,
,2762100234,2761101678,616354,121732,121778,2762100234,NEAMŢ,,,1,"""GRĂDINIȚA CU PROGRAM NORMAL NR. 2", SAT RUSENI," COMUNA BORLEȘTI""",GRADINITA CU PROGRAM NORMAL NR 2 SAT RUSENI COMUNA BORLESTI,RUSENI,SF. LAZĂR
18301820,2761101927,,617889,122392,122409,2761101927,NEAMŢ,,,86,"""ȘCOALA GIMNAZIALĂ """"PR. GHEORGHE SĂNDULESCU"""""," COMUNA DRAGOMIREȘTI""",SCOALA GIMNAZIALA PR GHEORGHE SANDULESCU COMUNA DRAGOMIRESTI,DRAGOMIREŞTI,str. Principala,
17123628,2761102254,,617334,122187,122196,2761102254,NEAMŢ,,,,"""ȘCOALA GIMNAZIALĂ """"GHEORGHE SĂVINESCU"""""," COMUNA CRĂCĂOANI""",SCOALA GIMNAZIALA GHEORGHE SAVINESCU COMUNA CRACAOANI,CRĂCĂOANI,,
,2762100252,2761102652,,125016,125034,2762100252,NEAMŢ,,,128,"""ȘCOALA GIMNAZIALĂ LUNCA"," COMUNA VÂNĂTORI-NEAMŢ""",SCOALA GIMNAZIALA LUNCA COMUNA VANATORI NEAMT,LUNCA,SF. TEODORA,
,2762103056,2761102566,616952,122025,122043,2762103056,NEAMŢ,,,1,"""ȘCOALA PRIMARĂ NR. 1", SAT BISTRICIOARA," COMUNA CEAHLĂU""",SCOALA PRIMARA NR 1 SAT BISTRICIOARA COMUNA CEAHLAU,BISTRICIOARA,ŞCOLII
17355377,2761100112,,615556,121340,121359,2761100112,NEAMŢ,,,,"""SCOALA GIMNAZIALĂ NR. 1"," COMUNA BICAZU ARDELEAN""",SCOALA GIMNAZIALA NR 1 COMUNA BICAZU ARDELEAN,BICAZU ARDELEAN,str. Centru,
,2762100885,2761102792,,123424,123451,2762100885,NEAMŢ,,,320,"""ȘCOALA GIMNAZIALĂ NR. 1", SAT TÂRPEŞTI," COMUNA PETRICANI""",SCOALA GIMNAZIALA NR 1 SAT TARPESTI COMUNA PETRICANI,TÂRPEŞTI,PRINCIPALĂ
18102925,2761102064,,623163,124803,124812,2761102064,NEAMŢ,,,947,"""ȘCOALA GIMNAZIALĂ NR. 1"," COMUNA ȚIBUCANI""",SCOALA GIMNAZIALA NR 1 COMUNA TIBUCANI,ŢIBUCANI,str. Mare,
17108806,2761102019,,270620276,123521,123530,2761102019,NEAMŢ,,,464,"""LICEUL TEHNOLOGIC """"ION CREANGĂ"""""," COMUNA PIPIRIG""",LICEUL TEHNOLOGIC ION CREANGA COMUNA PIPIRIG,PIPIRIG,DAVID CREANGĂ,
,2762101176,2761102358,,121153,121206,2762101176,NEAMŢ,,,1,"""ȘCOALA GIMNAZIALĂ IZVOARE"," COMUNA BAHNA""",SCOALA GIMNAZIALA IZVOARE COMUNA BAHNA,IZVOARE,PRINCIPALĂ,
,2762103264,2761100098,613613,120824,120833,2762103264,NEAMŢ,,,,"""ȘCOALA PRIMARĂ"," COMUNA SĂVINEȘTI""",SCOALA PRIMARA COMUNA SAVINESTI,SĂVINEŞTI,BISTRIŢEI,
18231466,2761101805,,623589,124938,124992,2761101805,NEAMŢ,,,42,"""ȘCOALA GIMNAZIALA VADURI"," COMUNA ALEXANDRU CEL BUN""",SCOALA GIMNAZIALA VADURI COMUNA ALEXANDRU CEL BUN,VADURI,str. Stefan cel Mare,
17404178,2761100157,,613065,120726,120735,2761100157,NEAMŢ,,,1,"""ȘCOALA GIMNAZIALA NR. 3"," MUNICIPIUL PIATRA-NEAMȚ""",SCOALA GIMNAZIALA NR 3 MUNICIPIUL PIATRA NEAMT,PIATRA-NEAMŢ,22.dec,
,2762100279,2761102064,,124803,124821,2762100279,NEAMŢ,,,445,"""ȘCOALA GIMNAZIALĂ DAVIDENI"," COMUNA ȚIBUCANI""",SCOALA GIMNAZIALA DAVIDENI COMUNA TIBUCANI,DAVIDENI,ŞCOLII,
,2762103386,2761101859,,123479,123503,2762103386,NEAMŢ,,,17A,"""GRĂDINIȚA CU PROGRAM NORMAL NEGULEŞTI"," COMUNA PIATRA ȘOIMULUI""",GRADINITA CU PROGRAM NORMAL NEGULESTI COMUNA PIATRA SOIMULUI,NEGULEŞTI,STAŢIUNII,
18659447,2761102688,,618297,122613,122622,2761102688,NEAMŢ,,,843,"""ȘCOALA GIMNAZIALĂ"," COMUNA FĂUREI""",SCOALA GIMNAZIALA COMUNA FAUREI,FĂUREI,PRINCIPALĂ,
,2762100867,2761102019,,123521,123530,2762100867,NEAMŢ,,,114,"""ȘCOALA PRIMARĂ NR. 2"," COMUNA PIPIRIG""",SCOALA PRIMARA NR 2 COMUNA PIPIRIG,PIPIRIG,ION CREANGĂ,
,2762103567,2761102548,,122908,122944,2762103567,NEAMŢ,,,18,"""ȘCOALA GIMNAZIALĂ TOPOLIŢA"," COMUNA GRUMĂZEȘTI""",SCOALA GIMNAZIALA TOPOLITA COMUNA GRUMAZESTI,TOPOLIŢA,TOPLIŢA,
23102042,2761101669,,622200,124331,124340,2761101669,NEAMŢ,,,,"""ȘCOALA GIMNAZIALĂ"," COMUNA STĂNIȚA""",SCOALA GIMNAZIALA COMUNA STANITA,STĂNIŢA,PRINCIPALĂ,
,2762103617,2761102498,,120771,120799,2762103617,NEAMŢ,,,35,"""ȘCOALA PRIMARĂ NR. 1", SAT BRĂŞĂUŢI," COMUNA DUMBRAVA ROȘIE""",SCOALA PRIMARA NR 1 SAT BRASAUTI COMUNA DUMBRAVA ROSIE,BRĂŞĂUŢI,ŞCOLII
,2762103169,2761102114,,120726,120735,2762103169,NEAMŢ,,,46,"""GRĂDINIȚA CU PROGRAM NORMAL NR. 2"," MUNICIPIUL PIATRA-NEAMŢ""",GRADINITA CU PROGRAM NORMAL NR 2 MUNICIPIUL PIATRA NEAMT,PIATRA-NEAMŢ,str Gavril Galinescu,
,2762103246,2761102141,,123674,123683,2762103246,NEAMŢ,,,19,"""GRĂDINIȚA CU PROGRAM NORMAL NR. 1"," COMUNA PODOLENI""",GRADINITA CU PROGRAM NORMAL NR 1 COMUNA PODOLENI,PODOLENI,ALEXANDRU PODOLEANU,
,2762103305,2761102218,,125061,125070,2762103305,NEAMŢ,,,381,"""ȘCOALA GIMNAZIALĂ NR. 2"," COMUNA ZĂNEȘTI""",SCOALA GIMNAZIALA NR 2 COMUNA ZANESTI,ZĂNEŞTI,LUMINII,
17466804,2761102973,,613053,120726,120735,2761102973,NEAMŢ,,,6,"""ȘCOALA GIMNAZIALĂ NR. 2"," MUNICIPIUL PIATRA-NEAMȚ""",SCOALA GIMNAZIALA NR 2 MUNICIPIUL PIATRA NEAMT,PIATRA-NEAMŢ,MARATEI,
17524492,2761102566,,616988,122025,122034,2761102566,NEAMŢ,,,677,"""ȘCOALA GIMNAZIALĂ """"GRIGORE UNGUREANU"""""," COMUNA CEAHLĂU""",SCOALA GIMNAZIALA GRIGORE UNGUREANU COMUNA CEAHLAU,CEAHLĂU,str. Principala,
,2762100297,2761102964,621270,123969,123978,2762100297,NEAMŢ,,,21,"""ȘCOALA PRIMARĂ NR. 2", SAT RĂZBOIENII DE JOS," COMUNA RĂZBOIENI""",SCOALA PRIMARA NR 2 SAT RAZBOIENII DE JOS COMUNA RAZBOIENI,RĂZBOIENII DE JOS,DJ 208 G
2614309,2761102299,,612449,121055,121064,2761102299,NEAMŢ,,,5,"""CENTRUL ȘCOLAR PENTRU EDUCAȚIE INCLUZIVĂ"," ORAȘ TÂRGU NEAMȚ""",CENTRUL SCOLAR PENTRU EDUCATIE INCLUZIVA ORAS TARGU NEAMT,TÂRGU NEAMŢ,VENIAMIN COSTACHI,
17191584,2761102964,,621268,123969,123996,2761102964,NEAMŢ,,,101,"""ȘCOALA GIMNAZIALĂ """"CONSTANTIN VIRGIL GHEORGHIU"""""," COMUNA RĂZBOIENI""",SCOALA GIMNAZIALA CONSTANTIN VIRGIL GHEORGHIU COMUNA RAZBOIENI,RĂZBOIENI,PRINCIPALĂ,
,2762101461,2761100157,,120726,120735,2762101461,NEAMŢ,,,80,"""GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 9"," MUNICIPIUL PIATRA-NEAMȚ""",GRADINITA CU PROGRAM PRELUNGIT NR 9 MUNICIPIUL PIATRA NEAMT,PIATRA-NEAMŢ,CUZA VODA,
17145545,2761102548,,618936,122908,122917,2761102548,NEAMŢ,,,846,"""ȘCOALA GIMNAZIALĂ"," COMUNA GRUMĂZEȘTI""",SCOALA GIMNAZIALA COMUNA GRUMAZESTI,GRUMĂZEŞTI,PRINCIPALĂ,
17086821,2761102815,,621086,123914,123923,2761102815,NEAMŢ,,,,"""ȘCOALA GIMNAZIALĂ NR. 1"," COMUNA RĂUCEȘTI""",SCOALA GIMNAZIALA NR 1 COMUNA RAUCESTI,RĂUCEŞTI,str. Principala,
17617869,2761102991,,621763,124153,124162,2761102991,NEAMŢ,,,845,"""ȘCOALA GIMNAZIALĂ"," COMUNA SAGNA""",SCOALA GIMNAZIALA COMUNA SAGNA,SAGNA,PRINCIPALĂ,
,2762103698,2761102254,617358,122187,122203,2762103698,NEAMŢ,,,,"""ȘCOALA PRIMARĂ CRACĂUL NEGRU"," COMUNA CRĂCĂOANI""",SCOALA PRIMARA CRACAUL NEGRU COMUNA CRACAOANI,CRACĂUL NEGRU,,
17598090,2761102955,,1324051,120860,120879,2761102955,NEAMŢ,,,2,"""LICEUL TEOLOGIC """"EPISCOP MELCHISEDEC"""""," MUNICIPIUL ROMAN""",LICEUL TEOLOGIC EPISCOP MELCHISEDEC MUNICIPIUL ROMAN,ROMAN,ALEXANDRU CEL BUN,
,2762101194,2761102358,,121153,121199,2762101194,NEAMŢ,,,1,"""GRĂDINIȚA CU PROGRAM NORMAL BROŞTENI"," COMUNA BAHNA""",GRADINITA CU PROGRAM NORMAL BROSTENI COMUNA BAHNA,BROŞTENI,PRINCIPALĂ,
,2762100822,2761102019,,123521,123567,2762100822,NEAMŢ,,,162,"""GRĂDINIȚA CU PROGRAM NORMAL LEGHIN"," COMUNA PIPIRIG""",GRADINITA CU PROGRAM NORMAL LEGHIN COMUNA PIPIRIG,LEGHIN,CERBĂRIEI,
2613230,2771102431,,613390,120726,120735,2771102431,NEAMŢ,,,44,"""PALATUL COPIILOR"," MUNICIPIUL PIATRA-NEAMȚ""",PALATUL COPIILOR MUNICIPIUL PIATRA NEAMT,PIATRA-NEAMŢ,ȘTEFAN CEL MARE,
,2762101339,2761100071,,121386,121448,2762101339,NEAMŢ,,,13,"""ȘCOALA PRIMARĂ NR. 2", SAT REDIU," COMUNA BIRA""",SCOALA PRIMARA NR 2 SAT REDIU COMUNA BIRA,REDIU,FLORILOR
17537646,2761101755,,270618845,122864,122873,2761101755,NEAMŢ,,,221,"""ȘCOALA GIMNAZIALĂ """"CONSTANTIN PANȚIRU"""""," COMUNA GRINȚIEȘ""",SCOALA GIMNAZIALA CONSTANTIN PANTIRU COMUNA GRINTIES,GRINŢIEŞ,PLOPILOR,
2613591,2761102159,,613687,120860,120879,2761102159,NEAMŢ,,,03.apr,"""COLEGIUL NAȚIONAL """"ROMAN VODĂ"""""," MUNICIPIUL ROMAN""",COLEGIUL NATIONAL ROMAN VODA MUNICIPIUL ROMAN,ROMAN,MIHAI EMINESCU,
,2762103757,2761101728,,125132,122007,2762103757,NEAMŢ,,,17,"""GRĂDINIȚA CU PROGRAM NORMAL ŞOIMĂREŞTI"," COMUNA DRĂGĂNEȘTI""",GRADINITA CU PROGRAM NORMAL SOIMARESTI COMUNA DRAGANESTI,ŞOIMĂREŞTI,PRINCIPALĂ,
,2762103237,2761101633,,120726,120735,2762103237,NEAMŢ,,,426,"""GRĂDINIȚA CU PROGRAM NORMAL NR. 8"," MUNICIPIUL PIATRA-NEAMŢ""",GRADINITA CU PROGRAM NORMAL NR 8 MUNICIPIUL PIATRA NEAMT,PIATRA-NEAMŢ,GENERAL DĂSCĂLESCU,
24707417,2761201812,,3044734,120726,120735,2761201812,NEAMŢ,,,,"""GRĂDINIȚA PARTICULARĂ CU PROGRAM NORMAL """"CRISTOS REGE"""""," MUNICIPIUL PIATRA-NEAMȚ""",GRADINITA PARTICULARA CU PROGRAM NORMAL CRISTOS REGE MUNICIPIUL PIATRA NEAMT,PIATRA-NEAMŢ,EROILOR,
2613265,2761102702,,612982,120726,120735,2761102702,NEAMŢ,,,16,"""LICEUL TEHNOLOGIC ECONOMIC - ADMINISTRATIV"," MUNICIPIUL PIATRA-NEAMȚ""",LICEUL TEHNOLOGIC ECONOMIC  ADMINISTRATIV MUNICIPIUL PIATRA NEAMT,PIATRA-NEAMŢ,ALEXANDRU LAPUSNEANU,
,2762103418,2761101981,,123371,123406,2762103418,NEAMŢ,,,127,"""ȘCOALA PRIMARĂ NR. 2", SAT RĂDENI," COMUNA PĂSTRĂVENI""",SCOALA PRIMARA NR 2 SAT RADENI COMUNA PASTRAVENI,RĂDENI,PRINCIPALĂ
,2762100804,2761102141,,123674,123683,2762100804,NEAMŢ,,,,"""GRĂDINIȚA CU PROGRAM NORMAL NR. 3"," COMUNA PODOLENI""",GRADINITA CU PROGRAM NORMAL NR 3 COMUNA PODOLENI,PODOLENI,SFANTA TREIME,
,2762101312,2761102625,,121607,121616,2762101312,NEAMŢ,,,63,"""GRĂDINIȚA CU PROGRAM NORMAL COTUNA"," COMUNA BODEȘTI""",GRADINITA CU PROGRAM NORMAL COTUNA COMUNA BODESTI,BODEŞTI,COTUNA,
,2762103576,2761102548,618948,122908,122926,2762103576,NEAMŢ,,,97,"""ȘCOALA PRIMARĂ CURECHIŞTEA"," COMUNA GRUMĂZEȘTI""",SCOALA PRIMARA CURECHISTEA COMUNA GRUMAZESTI,CURECHIŞTEA,PRINCIPALĂ,
,2762100374,2761100089,,124661,124698,2762100374,NEAMŢ,,,4,"""ȘCOALA PRIMARĂ PLĂIEŞU"," COMUNA TIMIȘEȘTI""",SCOALA PRIMARA PLAIESU COMUNA TIMISESTI,PLĂIEŞU,PETRU RAREŞ,
17129337,2761101678,,616392,121732,121778,2761101678,NEAMŢ,,,241,"""ȘCOALA GIMNAZIALĂ """"IOAN GRIGORE TEODORESCU""""", SAT RUSENI," COMUNA BORLEȘTI""",SCOALA GIMNAZIALA IOAN GRIGORE TEODORESCU SAT RUSENI COMUNA BORLESTI,RUSENI,BISTRIȚA
,2762100849,2761102019,,123521,123585,2762100849,NEAMŢ,,,172,"""ȘCOALA GIMNAZIALĂ PLUTON"," COMUNA PIPIRIG""",SCOALA GIMNAZIALA PLUTON COMUNA PIPIRIG,PLUTON,CUJBENI,
20215845,2761102851,,614069,120888,120904,2761102851,NEAMŢ,,,156,"""ȘCOALA GIMNAZIALĂ NR. 1", SAT PILDEȘTI," COMUNA CORDUN""",SCOALA GIMNAZIALA NR 1 SAT PILDESTI COMUNA CORDUN,PILDEŞTI,str. Vasile Alecsandri
23635746,2761102091,,616562,125123,121867,2761102091,NEAMŢ,,,21,"""ȘCOALA GIMNAZIALĂ"," COMUNA VĂLENI""",SCOALA GIMNAZIALA COMUNA VALENI,VĂLENI,str. General Dram,
18235913,2761101782,,270623436,124885,124894,2761101782,NEAMŢ,,,2,"""LICEUL TEHNOLOGIC"," COMUNA VALEA URSULUI""",LICEUL TEHNOLOGIC COMUNA VALEA URSULUI,VALEA URSULUI,PRINCIPALĂ,
,2762103793,2761102738,,121652,121723,2762103793,NEAMŢ,,,,"""ȘCOALA PRIMARĂ NR. 1", SAT SOCI," COMUNA BORCA""",SCOALA PRIMARA NR 1 SAT SOCI COMUNA BORCA,SOCI,
,2762103436,2761101895,,123175,123200,2762103436,NEAMŢ,,,319A,"""ȘCOALA PRIMARĂ HOISEŞTI"," COMUNA MĂRGINENI""",SCOALA PRIMARA HOISESTI COMUNA MARGINENI,HOISEŞTI,,
,2762101036,2761101877,,123102,123157,2762101036,NEAMŢ,,,,"""ȘCOALA PRIMARĂ RECEA"," COMUNA ION CREANGĂ""",SCOALA PRIMARA RECEA COMUNA ION CREANGA,RECEA,SIRETULUI,
2613338,2761102114,,612970,120726,120735,2761102114,NEAMŢ,,,3,"""COLEGIUL NAȚIONAL """"GHEORGHE ASACHI"""""," MUNICIPIUL PIATRA-NEAMȚ""",COLEGIUL NATIONAL GHEORGHE ASACHI MUNICIPIUL PIATRA NEAMT,PIATRA-NEAMŢ,AUDIA,
,2762100356,2761101823,623321,124849,124858,2762100356,NEAMŢ,,,,"""ȘCOALA GIMNAZIALĂ FUNDĂTURA"," COMUNA URECHENI""",SCOALA GIMNAZIALA FUNDATURA COMUNA URECHENI,URECHENI,FUNDATURA,
25661946,2761201798,,3242996,124938,124974,2761201798,NEAMŢ,,,243,"""LICEUL PARTICULAR NR. 1", SAT BISTRIȚA," COMUNA ALEXANDRU CEL BUN""",LICEUL PARTICULAR NR 1 SAT BISTRITA COMUNA ALEXANDRU CEL BUN,BISTRIŢA,PETRU RARES
17502222,2761101696,,613962,120860,120879,2761101696,NEAMŢ,,,27,"""ȘCOALA GIMNAZIALĂ """"MIHAI EMINESCU"""""," MUNICIPIUL ROMAN""",SCOALA GIMNAZIALA MIHAI EMINESCU MUNICIPIUL ROMAN,ROMAN,MIHAI EMINESCU,
24732577,2761202329,,3631501,120888,120904,2761202329,NEAMŢ,,,2,"""GRĂDINIȚA PARTICULARĂ CU PROGRAM NORMAL """"ROZA VENERINI""""", SAT PILDEȘTI," COMUNA CORDUN""",GRADINITA PARTICULARA CU PROGRAM NORMAL ROZA VENERINI SAT PILDESTI COMUNA CORDUN,PILDEŞTI,V. ALECSANDRI
,2762100591,2761101669,622171,124331,124395,2762100591,NEAMŢ,,,2,"""ȘCOALA PRIMARĂ NR. 3", SAT VEJA," COMUNA STĂNIȚA""",SCOALA PRIMARA NR 3 SAT VEJA COMUNA STANITA,VEJA,PRINCIPALĂ
3671027,2761102878,,1324166,121108,121117,2761102878,NEAMŢ,,,631,"""LICEUL TEOLOGIC ORTODOX """"CUVIOASA PARASCHEVA"""""," COMUNA AGAPIA""",LICEUL TEOLOGIC ORTODOX CUVIOASA PARASCHEVA COMUNA AGAPIA,AGAPIA,Manastirea Agapia,
17232404,2761102304,,614978,121108,121117,2761102304,NEAMŢ,,,1,"""ȘCOALA GIMNAZIALĂ """"NICOLAE GRIGORESCU"""""," COMUNA AGAPIA""",SCOALA GIMNAZIALA NICOLAE GRIGORESCU COMUNA AGAPIA,AGAPIA,SF. NECULAI,
,2762103187,2761101841,,120860,120879,2762103187,NEAMŢ,,,1A,"""GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 5"," MUNICIPIUL ROMAN""",GRADINITA CU PROGRAM PRELUNGIT NR 5 MUNICIPIUL ROMAN,ROMAN,ECATERINA TEODOROIU,
,2762100537,2761101999,,124723,124741,2762100537,NEAMŢ,,,369,"""ȘCOALA PRIMARĂ MIRON COSTIN"," COMUNA TRIFEȘTI""",SCOALA PRIMARA MIRON COSTIN COMUNA TRIFESTI,MIRON COSTIN,PRINCIPALĂ,
,2762103454,2761102643,619069,122953,122962,2762103454,NEAMŢ,,,1,"""ȘCOALA PRIMARĂ BOBOTENI"," COMUNA HANGU""",SCOALA PRIMARA BOBOTENI COMUNA HANGU,HANGU,BOBOTENI,
,2762100894,2761102792,,123424,123460,2762100894,NEAMŢ,,,200,"""ȘCOALA GIMNAZIALĂ NR. 1", SAT ŢOLICI," COMUNA PETRICANI""",SCOALA GIMNAZIALA NR 1 SAT TOLICI COMUNA PETRICANI,ŢOLICI,PRINCIPALĂ
,2762101357,2761100071,,121386,121448,2762101357,NEAMŢ,,,107,"""ȘCOALA PRIMARĂ NR. 1", SAT REDIU," COMUNA BIRA""",SCOALA PRIMARA NR 1 SAT REDIU COMUNA BIRA,REDIU,ALEXANDRU IOAN CUZA
2613931,2761102453,,1260384,120860,120879,2761102453,NEAMŢ,,,24,"""LICEUL CU PROGRAM SPORTIV"," MUNICIPIUL ROMAN""",LICEUL CU PROGRAM SPORTIV MUNICIPIUL ROMAN,ROMAN,TINERETULUI,
,2762100564,2761100121,617724,122347,122365,2762100564,NEAMŢ,,,51,"""ȘCOALA PRIMARĂ BUHONCA"," COMUNA DOLJEȘTI""",SCOALA PRIMARA BUHONCA COMUNA DOLJESTI,BUHONCA,SFINTEI CRUCI,
17466871,2761102462,,620783,123709,123718,2761102462,NEAMŢ,,,,"""ȘCOALA GIMNAZIALĂ"," COMUNA POIENARI""",SCOALA GIMNAZIALA COMUNA POIENARI,POIENARI,PRINCIPALĂ,
,2762100406,2761102806,614538,120968,121037,2762100406,NEAMŢ,,,23,"""ȘCOALA PRIMARĂ SECU"," ORAȘ BICAZ""",SCOALA PRIMARA SECU ORAS BICAZ,SECU,SECU,
,2762103843,2761102738,,121652,121661,2762103843,NEAMŢ,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," COMUNA BORCA""",GRADINITA CU PROGRAM NORMAL COMUNA BORCA,BORCA,,
,2782101575,2761102453,,120860,120879,2782101575,NEAMŢ,,,24,"""CLUBUL SPORTIV ȘCOLAR"," MUNICIPIUL ROMAN""",CLUBUL SPORTIV SCOLAR MUNICIPIUL ROMAN,ROMAN,TINERETULUI,
17292104,2761100166,,613077,120726,120735,2761100166,NEAMŢ,,,72-74,"""ȘCOALA GIMNAZIALĂ """"ELENA CUZA"""""," MUNICIPIUL PIATRA-NEAMȚ""",SCOALA GIMNAZIALA ELENA CUZA MUNICIPIUL PIATRA NEAMT,PIATRA-NEAMŢ,DECEBAL,
