COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
33556917,2161101149,,211155826,92701,92710,2161101149,IALOMIŢA,,,15,"""ŞCOALA GIMNAZIALĂ """"DIMITRIE CANTEMIR"""" FETESTI""",SCOALA GIMNAZIALA DIMITRIE CANTEMIR FETESTI,FETEŞTI,VASILE LUPU,
,2162100451,2161100849,,92658,92685,2162100451,IALOMIŢA,,,9,"""ŞCOALA GIMNAZIALĂ NR.5 SLOBOZIA-LIC.TEH.""""ÎNĂLŢAREA DOMNULUI"""" SLOB.""",SCOALA GIMNAZIALA NR 5 SLOBOZIA LIC TEH INALTAREA DOMNULUI SLOB ,SLOBOZIA NOUĂ,SLOBOZIA NOUĂ,
13505196,2161100754,,210240935,92701,92710,2161100754,IALOMIŢA,,,499,"""LICEUL TEHNOLOGIC """"ANGHEL SALIGNY"""" FETEŞTI""",LICEUL TEHNOLOGIC ANGHEL SALIGNY FETESTI,FETEŞTI,CĂLĂRAŞI,
,2162100184,2161101538,,94492,94508,2162100184,IALOMIŢA,,,1,ŞCOALA PRIMARĂ STELNICA-ŞC.GIM.MALTEZI,SCOALA PRIMARA STELNICA SC GIM MALTEZI,STELNICA,PRUNILOR,
33558624,2161101488,,210538849,94045,94054,2161101488,IALOMIŢA,,,57,ŞCOALA GIMNAZIALĂ MILOŞEŞTI,SCOALA GIMNAZIALA MILOSESTI,MILOŞEŞTI,PRINCIPALĂ,
33559778,2161101158,,211269342,92658,92667,2161101158,IALOMIŢA,,,6,"""GRĂDINIŢA CU PROGRAM PRELUNGIT """"DUMBRAVA MINUNATĂ"""" SLOBOZIA""",GRADINITA CU PROGRAM PRELUNGIT DUMBRAVA MINUNATA SLOBOZIA,SLOBOZIA,MIHAI EMINESCU,
,2162100555,2161101443,,92783,92792,2162100555,IALOMIŢA,,,1,GRĂDINIŢA CU PROGRAM NORMAL ALBEŞTI-ŞC.GIM.ALBEŞTI,GRADINITA CU PROGRAM NORMAL ALBESTI SC GIM ALBESTI,ALBEŞTI,ŞCOLII,
33558730,2161100813,,210562606,179800,101261,2161100813,IALOMIŢA,,,89,"""ŞCOALA GIMNAZIALĂ """"BARBU CATARGIU"""" MAIA""",SCOALA GIMNAZIALA BARBU CATARGIU MAIA,MAIA,ȘCOLII,
,2162100478,2161101226,,92658,92667,2162100478,IALOMIŢA,,,3,"""GRĂDINIŢA CU PROGRAM NORMAL """"PINOCCHIO"""" SLOBOZIA-SEM.TEOLOGIC SLOBOZIA""",GRADINITA CU PROGRAM NORMAL PINOCCHIO SLOBOZIA SEM TEOLOGIC SLOBOZIA,SLOBOZIA,ALEEA NORDULUI,
33563698,2161100804,,210568962,102641,102650,2161100804,IALOMIŢA,,,43,ŞCOALA PRIMARĂ DRĂGOEŞTI,SCOALA PRIMARA DRAGOESTI,DRĂGOEŞTI,BUCUREŞTI,
