COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata,
,562102945,561101799,1194078,31921,31949,562102945,BIHOR,,,331,GRĂDINIŢA CU PROGRAM NORMAL NR.2 FORĂU,GRADINITA CU PROGRAM NORMAL NR 2 FORAU,FORĂU,,,
,562107715,561100097,995188,31510,31538,562107715,BIHOR,,,,GRĂDINIŢA CU PROGRAM NORMAL NR.2 BĂLNACA,GRADINITA CU PROGRAM NORMAL NR 2 BALNACA,BĂLNACA,Principala,,
10869320,561108675,,364729,26804,26813,561108675,BIHOR,,,13,"""ȘCOALA GIMNAZIALĂ """"NICOLAE POPOVICIU"""" BEIUȘ""",SCOALA GIMNAZIALA NICOLAE POPOVICIU BEIUS,BEIUŞ,str. Calea Bihorului,,
,562107846,561108404,1191193,27686,27720,562107846,BIHOR,,,109,GRĂDINIŢA CU PROGRAM NORMAL NR.3 LORĂU,GRADINITA CU PROGRAM NORMAL NR 3 LORAU,LORĂU,"""sat  Lorău"," nr.109""",
,562108173,561101302,,26582,26626,562108173,BIHOR,,,207A,"""GRĂDINIŢA CU PROGRAM NORMAL """"101 DALMAŢIENI"""" CORDĂU""",GRADINITA CU PROGRAM NORMAL 101 DALMATIENI CORDAU,CORDĂU,principala,,
,562104395,561100138,358677,29092,29109,562104395,BIHOR,,,116,GRĂDINIȚA CU PROGRAM PRELUNGIT NR.1 DIOSIG,GRADINITA CU PROGRAM PRELUNGIT NR 1 DIOSIG,DIOSIG,str. Horea,,
22786350,561101338,,362379,29243,29252,561101338,BIHOR,,,26,"""ȘCOALA GIMNAZIALĂ """"VIOREL HORJ"""" DRĂGĂNEȘTI""",SCOALA GIMNAZIALA VIOREL HORJ DRAGANESTI,DRĂGĂNEŞTI,,,
,562106438,561100744,1193634,31379,31388,562106438,BIHOR,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 1 ȘINTEU,GRADINITA CU PROGRAM NORMAL NR 1 SINTEU,ŞINTEU,"""sat Şinteu"," nr.15""",
,562103702,561101614,1161760,29724,29751,562103702,BIHOR,,,79,GRĂDINIȚA CU PROGRAM NORMAL NR. 3 HUSASĂU DE CRIȘ,GRADINITA CU PROGRAM NORMAL NR 3 HUSASAU DE CRIS,HUSASĂU DE CRIŞ,sat Husasău de Criș,,
4641253,561100884,,1162037,26840,26859,561100884,BIHOR,,,28,"""ȘCOALA GIMNAZIALĂ """"MIRON POMPILIU"""" ȘTEI""",SCOALA GIMNAZIALA MIRON POMPILIU STEI,ŞTEI,str. Nicolae Iorga,,
,562106827,561101288,359164,31789,31823,562106827,BIHOR,,,,GRĂDINIŢA CU PROG.NORMAL NR. 3 GURBEDIU,GRADINITA CU PROG NORMAL NR 3 GURBEDIU,GURBEDIU,"""Sat Gurbediu"," Nr. 211""",
,562104897,561101668,1196571,27436,27454,562104897,BIHOR,,,178,"""ȘCOALA PRIMARĂ """"CSOKONAI VITEZ MIHALY"""" CAUACEU""",SCOALA PRIMARA CSOKONAI VITEZ MIHALY CAUACEU,CAUACEU,sat Cauaceu,,
,562103376,561101279,358952,30719,30746,562103376,BIHOR,,,343,GRADINITA CU PROGRAM NORMAL NR.2 MEZIAD,GRADINITA CU PROGRAM NORMAL NR 2 MEZIAD,MEZIAD,,,
,562107276,561101288,1193751,31789,31832,562107276,BIHOR,,,,GRĂDINIŢA CU PROG.NORMAL NR. 6 RÂPA,GRADINITA CU PROG NORMAL NR 6 RAPA,RÂPA,"""Sat Rapa"," Nr. 344""",
,562103955,561101017,,26975,26984,562103955,BIHOR,,,47,"""GRĂDINIȚA CU PROGRAM NORMAL """"FLOAREA SOARELUI"""" SALONTA""",GRADINITA CU PROGRAM NORMAL FLOAREA SOARELUI SALONTA,SALONTA,Bihorului,,
21568756,561101103,,362173,29038,29047,561101103,BIHOR,,,120,ȘCOALA GIMNAZIALĂ NR.1 DERNA,SCOALA GIMNAZIALA NR 1 DERNA,DERNA,,,
,562106637,561108621,1231917,31262,31299,562106637,BIHOR,,,16,GRĂDINIȚA CU PROGRAM NORMAL NR. 5 DOLEA,GRADINITA CU PROGRAM NORMAL NR 5 DOLEA,DOLEA,,,
,562103575,561100192,1161801,31565,31583,562103575,BIHOR,,,116,GRĂDINIŢA CU PROGRAM NORMAL NR. 2 ADONI,GRADINITA CU PROGRAM NORMAL NR 2 ADONI,ADONI,Principala,,
,562104703,561100735,1191612,28139,28148,562104703,BIHOR,,,,GRĂDINIȚA CU PROGRAM NORMAL NR.1 CĂPÎLNA,GRADINITA CU PROGRAM NORMAL NR 1 CAPILNA,CĂPÂLNA,"""sat Căpîlna"," nr.118""",
,562100373,561101935,500373,30069,30096,562100373,BIHOR,,,55,GRĂDINIŢA CU PROGRAM NORMAL NR.3 CACUCIU NOU,GRADINITA CU PROGRAM NORMAL NR 3 CACUCIU NOU,CACUCIU NOU,"""sat Cacuciu Nou"," nr.55""",
,562102624,561108603,1190852,27070,27132,562102624,BIHOR,,,41,GRĂDINIŢA CU PROGRAM NORMAL NR.2 MARGINE,GRADINITA CU PROGRAM NORMAL NR 2 MARGINE,MARGINE,Principala,,
,552105952,571101402,500397,26877,26886,552105952,BIHOR,,,,CLUBUL COPIILOR ȘI ELEVILOR MARGHITA,CLUBUL COPIILOR SI ELEVILOR MARGHITA,MARGHITA,Str. Republiciinr. nr. 9,,
,562106022,561101677,362056,28889,28898,562106022,BIHOR,,,,ȘCOALA PRIMARĂ NR. 1 CRIȘTIORU DE JOS,SCOALA PRIMARA NR 1 CRISTIORU DE JOS,CRIŞTIORU DE JOS,"""sat Criştioru  de  Jos", nr.15,""""
22580707,561100192,,364195,31565,31574,561100192,BIHOR,,,,ŞCOALA GIMNAZIALĂ NR. 1 TARCEA,SCOALA GIMNAZIALA NR 1 TARCEA,TARCEA,"""sat Tarcea"," nr.76""",
19063273,561108476,,361959,28763,28772,561108476,BIHOR,,,,ŞCOALA GIMNAZIALĂ NR. 1 COCIUBA MARE,SCOALA GIMNAZIALA NR 1 COCIUBA MARE,COCIUBA MARE,"""Comuna Cociuba Mare","nr.49/a""",
,562107484,561100088,1192185,28816,28861,562107484,BIHOR,,,193,GRĂDINIȚA CU PROGRAM NORMAL NR. 2 SĂRAND,GRADINITA CU PROGRAM NORMAL NR 2 SARAND,SĂRAND,Principala,,
