COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
12908280,1161103886,,425523,50790,50807,1161103886,CARAŞ-SEVERIN,,,34,LICEUL TEORETIC „DIACONOVICI TIETZ“ REŞIŢA,LICEUL TEORETIC DIACONOVICI TIETZ“ RESITA,REŞIŢA,MIHAI VITEAZU,
3227220,1161103339,,425339,54109,54118,1161103339,CARAŞ-SEVERIN,,,80,ŞCOALA GIMNAZIALĂ „SF.SAVA“ SOCOL,SCOALA GIMNAZIALA SF SAVA“ SOCOL,SOCOL,PRINCIPALĂ,
,1162102953,1161104254,,51010,51029,1162102953,CARAŞ-SEVERIN,,,15,GRĂDINIŢA CU PROGRAM NORMAL NR.2 CARANSEBEŞ,GRADINITA CU PROGRAM NORMAL NR 2 CARANSEBES,CARANSEBEŞ,AVRAM IANCU,
,1162102225,1161103669,421450,51751,51779,1162102225,CARAŞ-SEVERIN,,,,GRĂDINIŢA CU PROGRAM NORMAL GOLEŢ,GRADINITA CU PROGRAM NORMAL GOLET,GOLEŢ,,
,1162101934,1161104123,,51573,51573,1162101934,CARAŞ-SEVERIN,,,206,GRĂDINIŢA CU PROGRAM NORMAL BOZOVICI,GRADINITA CU PROGRAM NORMAL BOZOVICI,BOZOVICI,NU ARE,
,1162103018,1161103624,420896,51010,51029,1162103018,CARAŞ-SEVERIN,,,24,GRĂDINIŢA CU PROGRAM NORMAL NR.3 CARANSEBEŞ,GRADINITA CU PROGRAM NORMAL NR 3 CARANSEBES,CARANSEBEŞ,TEIUŞULUI,
,1162102496,1161103425,1291400,50790,50807,1162102496,CARAŞ-SEVERIN,,,,GRĂDINIŢA CU PROGRAM NORMAL „DEGEŢICA“ REŞIŢA,GRADINITA CU PROGRAM NORMAL DEGETICA“ RESITA,REŞIŢA,,
28487110,1161103651,,991106,50790,50807,1161103651,CARAŞ-SEVERIN,,,4,GRĂDINIŢA CU PROGRAM PRELUNGIT „FLOAREA SOARELUI“ REŞIŢA,GRADINITA CU PROGRAM PRELUNGIT FLOAREA SOARELUI“ RESITA,REŞIŢA,,
,1162100431,1161103859,421668,52160,52179,1162100431,CARAŞ-SEVERIN,,,328,GRĂDINIŢA CU PROGRAM NORMAL CORNEREVA,GRADINITA CU PROGRAM NORMAL CORNEREVA,CORNEREVA,PRINCIPALĂ,
,1162100381,1161103832,423135,51699,51699,1162100381,CARAŞ-SEVERIN,,,2,ŞCOALA PRIMARĂ BUCHIN,SCOALA PRIMARA BUCHIN,BUCHIN,,
,1162104548,1161103814,421929,52990,52990,1162104548,CARAŞ-SEVERIN,,,268,GRĂDINIŢA CU PROGRAM NORMAL GRĂDINARI,GRADINITA CU PROGRAM NORMAL GRADINARI,GRĂDINARI,PRINCIPALĂ,
,1162101527,1161104159,423226,51877,51920,1162101527,CARAŞ-SEVERIN,,,,ŞCOALA PRIMARĂ PRISACA,SCOALA PRIMARA PRISACA,PRISACA,,
,1162102876,1141104072,1249178,50790,50807,1162102876,CARAŞ-SEVERIN,,,,CENTRUL LOGOPEDIC INTERȘCOLAR REȘIȚA,CENTRUL LOGOPEDIC INTERSCOLAR RESITA,REŞIŢA,NARCISEI,
,1162100657,1161103271,9912860,54537,54537,1162100657,CARAŞ-SEVERIN,,,,GRĂDINIŢA CU PROGRAM NORMAL VERMEŞ,GRADINITA CU PROGRAM NORMAL VERMES,VERMEŞ,,
28949367,1161104358,,424983,53069,53069,1161104358,CARAŞ-SEVERIN,,,115 A,ŞCOALA GIMNAZIALĂ LĂPUŞNICEL,SCOALA GIMNAZIALA LAPUSNICEL,LĂPUŞNICEL,NU ARE,
,1152102912,1171100124,1100417,51118,51127,1152102912,CARAŞ-SEVERIN,,,,CLUBUL COPIILOR ORAVIȚA,CLUBUL COPIILOR ORAVITA,ORAVIŢA,,
,1162102121,1161104322,421254,51305,51323,1162102121,CARAŞ-SEVERIN,,,,GRĂDINIŢA CU PROGRAM NORMAL GÎRBOVĂŢ,GRADINITA CU PROGRAM NORMAL GIRBOVAT,GÂRBOVĂŢ,,
